Macrorregião de Saúde,Região de Saúde,Cod. IBGE,Município,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,Média 2010/2019
Oeste,Barreiras,293090,Tabocas do Brejo Velho,21.1920529801325,14.5454545454545,22.1374045801527,19.4244604316547,17.2185430463576,15.3846153846154,17.4496644295302,17.1052631578947,14.4827586206897,17.9347826086957,17.687499978517774
Oeste,Barreiras,293345,Wanderley,23.463687150838,20.7253886010363,27.2251308900524,29.9465240641711,29.1208791208791,24.3386243386243,26.8156424581006,21.7142857142857,18.0722891566265,17.8010471204188,23.922349861503278
Oeste,Ibotirama,290270,Barra,27.6765375854214,28.0429594272076,23.8702201622248,26.5909090909091,26.9535673839185,27.4949083503055,25.0863060989643,22.9813664596273,23.1177094379639,26.0683760683761,25.78828600649185
Oeste,Ibotirama,290450,Brotas de Macaúbas,14.7540983606557,17.037037037037,16.9230769230769,24.4274809160305,27.1929824561403,22.2222222222222,25.5813953488372,23.5294117647059,16.9117647058824,17.5438596491228,20.61233293837109
Oeste,Ibotirama,290475,Buritirama,27.34375,23.2258064516129,20.8191126279863,25.5639097744361,21.6049382716049,24.8275862068966,22.7272727272727,24.5341614906832,21.5384615384615,21.2034383954155,23.338843748436968
Oeste,Ibotirama,291320,Ibotirama,24.6648793565684,26.1640798226164,27.437641723356,24.3781094527363,23.2273838630807,27.3118279569892,22.8235294117647,22.2493887530562,20.1970443349754,21.4285714285714,23.988245610371468
Oeste,Ibotirama,291410,Ipupiara,18.8524590163934,21.7391304347826,18.6915887850467,16.9491525423729,13.7254901960784,16.0377358490566,18.1818181818182,14.9532710280374,14.7826086956522,17.7570093457944,17.167026407503283
Oeste,Ibotirama,292160,Morpará,15.702479338843,25.0,21.259842519685,33.9622641509434,30.6122448979592,28.4313725490196,26.1261261261261,18.5185185185185,20.3703703703704,29.8969072164948,24.988012568796
Oeste,Ibotirama,292225,Muquém de São Francisco,24.1176470588235,24.5714285714286,27.4193548387097,26.6666666666667,28.4883720930233,25.0,24.2424242424242,27.6073619631902,24.8704663212435,15.2439024390244,24.822762419453408
Oeste,Ibotirama,292320,Oliveira dos Brejinhos,23.5294117647059,26.2745098039216,23.6162361623616,25.7692307692308,27.2357723577236,22.3684210526316,23.6220472440945,20.0692041522491,21.9081272084806,24.1758241758242,23.85687846912235
Oeste,Ibotirama,292370,Paratinga,20.4081632653061,23.8747553816047,23.3115468409586,23.7093690248566,16.5631469979296,21.3457076566125,18.7772925764192,19.5704057279236,17.1548117154812,20.1793721973094,20.489457138440148
Oeste,Santa Maria da Vitória,290390,Bom Jesus da Lapa,24.9094202898551,23.3243967828418,22.0487804878049,21.7830882352941,24.2077464788732,23.7623762376238,20.6474190726159,20.5704407951599,18.7134502923977,18.6873290793072,21.86544477517736
Oeste,Santa Maria da Vitória,290610,Canápolis,17.5324675324675,20.7865168539326,19.7368421052632,19.375,18.1818181818182,21.5827338129496,17.1641791044776,20.0,18.6440677966102,15.3846153846154,18.83882407721343
Oeste,Santa Maria da Vitória,290810,Cocos,18.0257510729614,22.1757322175732,22.3076923076923,25.4385964912281,19.6491228070175,21.455938697318,17.3160173160173,20.0729927007299,20.8029197080292,15.3310104529617,20.257577377152863
Oeste,Santa Maria da Vitória,290910,Coribe,22.1105527638191,22.6600985221675,20.1298701298701,21.5189873417721,15.0259067357513,20.2453987730061,21.9101123595506,16.0714285714286,12.4401913875598,18.7817258883249,19.089427247325013
Oeste,Santa Maria da Vitória,290930,Correntina,20.7343412526998,22.6415094339623,23.7885462555066,23.5294117647059,20.6650831353919,17.8723404255319,21.1136890951276,20.1342281879195,15.2619589977221,17.5,20.32411085485676
Oeste,Santa Maria da Vitória,291735,Jaborandi,19.8473282442748,19.1666666666667,19.7080291970803,18.75,25.1908396946565,20.1612903225806,18.75,24.812030075188,16.9811320754717,18.8679245283019,20.22352408042205
Oeste,Santa Maria da Vitória,292810,Santa Maria da Vitória,22.8222996515679,20.2146690518784,19.5723684210526,23.2899022801303,22.4738675958188,19.1119691119691,20.9195402298851,18.801652892562,17.5704989154013,13.9442231075697,19.87209912578352
Oeste,Santa Maria da Vitória,292820,Santana,19.7333333333333,19.2878338278932,20.9631728045326,20.6703910614525,16.0883280757098,20.0647249190939,15.7718120805369,15.625,19.6666666666667,12.624584717608,18.04958474868269
Oeste,Santa Maria da Vitória,292905,São Félix do Coribe,19.8529411764706,25.8426966292135,23.3576642335766,18.3673469387755,25.7261410788382,19.1588785046729,24.6808510638298,24.8945147679325,20.532319391635,17.8807947019868,22.029414848693143
Oeste,Santa Maria da Vitória,293015,Serra do Ramalho,27.6639344262295,30.7522123893805,26.9016697588126,27.4703557312253,25.2873563218391,31.2937062937063,23.0125523012552,21.5686274509804,23.2342007434944,20.1426024955437,25.7327217912467
Oeste,Santa Maria da Vitória,293030,Serra Dourada,25.0,20.0,24.5136186770428,17.6470588235294,20.6896551724138,15.8536585365854,22.6851851851852,24.4635193133047,20.2290076335878,13.1147540983607,20.41964574400098
Oeste,Santa Maria da Vitória,293075,Sítio do Mato,32.0855614973262,30.6878306878307,26.219512195122,24.0641711229946,24.5098039215686,20.9039548022599,19.0751445086705,23.5042735042735,20.7373271889401,25.2525252525252,24.70401046815113
Sudoeste,Brumado,290200,Aracatu,18.2432432432432,13.1578947368421,15.3374233128834,18.4049079754601,17.5324675324675,15.8227848101266,12.5786163522013,17.9012345679012,13.3720930232558,14.1104294478528,15.646109500223398
Sudoeste,Brumado,290280,Barra da Estiva,18.4,21.0106382978723,19.6078431372549,23.5294117647059,21.9373219373219,20.6030150753769,19.1846522781775,20.7729468599034,19.5238095238095,13.8107416879795,19.838038056240176
Sudoeste,Brumado,290410,Boquira,21.4022140221402,23.5507246376812,17.3228346456693,18.2509505703422,20.7171314741036,18.6851211072664,24.4360902255639,20.3125,17.7304964539007,19.4444444444444,20.185250758111188
Sudoeste,Brumado,290420,Botuporã,16.1538461538462,21.9512195121951,14.7058823529412,16.25,15.9663865546218,18.0451127819549,16.0583941605839,13.0081300813008,12.8571428571429,10.9489051094891,15.594501956407587
Sudoeste,Brumado,290460,Brumado,17.5290390707497,17.3733195449845,17.3588924387646,17.0810810810811,16.3755458515284,15.3767820773931,15.3121319199058,14.7465437788018,13.5869565217391,13.2941176470588,15.80344099320069
Sudoeste,Brumado,290755,Caturama,22.7272727272727,24.4897959183673,13.7614678899083,16.8224299065421,9.45945945945946,23.4042553191489,15.0442477876106,12.5,12.962962962963,14.4444444444444,16.561633641571678
Sudoeste,Brumado,290880,Contendas do Sincorá,24.5283018867925,13.7254901960784,17.3076923076923,20.0,18.1818181818182,21.9512195121951,2.63157894736842,23.5294117647059,26.8292682926829,12.7659574468085,18.145073853614225
Sudoeste,Brumado,291010,Dom Basílio,12.6050420168067,12.3287671232877,10.2362204724409,7.75862068965517,8.8,14.1666666666667,15.7894736842105,12.6506024096386,7.04225352112676,10.0,11.1377646583833
Sudoeste,Brumado,290050,Érico Cardoso,16.8067226890756,17.9856115107914,23.1884057971014,17.0212765957447,17.2727272727273,18.0952380952381,17.7966101694915,12.962962962963,13.2743362831858,22.4489795918367,17.685287096815546
Sudoeste,Brumado,291165,Guajeru,16.0714285714286,18.8118811881188,19.7674418604651,14.4927536231884,23.75,24.4186046511628,13.4831460674157,15.2941176470588,13.1313131313131,11.6883116883117,17.0908998428463
Sudoeste,Brumado,291220,Ibicoara,25.0,18.4615384615385,19.6022727272727,22.0289855072464,21.7241379310345,26.6666666666667,23.5483870967742,19.3083573487032,18.75,18.3150183150183,21.34053640542545
Sudoeste,Brumado,291250,Ibipitanga,21.9653179190751,19.8581560283688,16.4772727272727,20.0,14.9425287356322,18.8679245283019,16.0493827160494,18.3673469387755,19.3103448275862,17.6470588235294,18.34853332445912
Sudoeste,Brumado,291720,Ituaçu,15.1394422310757,16.3793103448276,13.5458167330677,17.0124481327801,17.4904942965779,17.1806167400881,18.2572614107884,14.859437751004,14.1630901287554,13.1221719457014,15.715008971466634
Sudoeste,Brumado,291860,Jussiape,12.6760563380282,20.3389830508475,24.0,12.962962962963,8.19672131147541,15.2542372881356,5.88235294117647,18.1818181818182,4.16666666666667,12.280701754386,13.394050049549705
Sudoeste,Brumado,291950,Livramento de Nossa Senhora,16.1512027491409,18.5873605947955,16.6037735849057,16.3732394366197,15.4275092936803,14.7482014388489,12.3434704830054,14.5547945205479,12.8712871287129,12.3693379790941,15.00301772093513
Sudoeste,Brumado,291980,Macaúbas,19.2920353982301,20.1331114808652,16.9340463458111,20.0750469043152,20.6597222222222,18.1086519114688,16.6324435318275,18.5117967332123,16.7910447761194,16.3776493256262,18.3515548629698
Sudoeste,Brumado,292030,Malhada de Pedras,18.4782608695652,14.2857142857143,20.0,11.8811881188119,10.0917431192661,14.9532710280374,12.037037037037,17.5824175824176,8.03571428571429,13.8297872340426,14.117513356060641
Sudoeste,Brumado,292360,Paramirim,15.3024911032028,17.1875,14.1630901287554,16.017316017316,18.7250996015936,16.5354330708661,12.1951219512195,16.5217391304348,15.4228855721393,13.963963963964,15.60346405394915
Sudoeste,Brumado,292670,Rio de Contas,13.9705882352941,10.4166666666667,13.0081300813008,14.0350877192982,12.5,15.9235668789809,7.5,10.3658536585366,10.4477611940299,10.7913669064748,11.895902134058199
Sudoeste,Brumado,292690,Rio do Pires,14.7826086956522,14.9122807017544,19.2592592592593,16.9642857142857,19.047619047619,14.6067415730337,25.2336448598131,20.0,9.75609756097561,16.25,17.0812537412393
Sudoeste,Brumado,293100,Tanhaçu,18.1434599156118,18.705035971223,12.6582278481013,14.5098039215686,15.1515151515152,14.5098039215686,13.7931034482759,14.7186147186147,11.4406779661017,11.3725490196078,14.500279188218858
Sudoeste,Guanambi,290500,Caculé,14.3859649122807,16.9421487603306,12.589928057554,16.9611307420495,7.86885245901639,12.5730994152047,14.8514851485149,9.70149253731343,11.864406779661,13.4020618556701,13.114057066759532
Sudoeste,Guanambi,290520,Caetité,15.4213036565978,14.8725212464589,15.6010230179028,15.3225806451613,14.5533141210375,14.5454545454545,16.6427546628407,12.301013024602,12.1546961325967,11.4413075780089,14.28559686306611
Sudoeste,Guanambi,290660,Candiba,16.5562913907285,19.4630872483221,17.0588235294118,16.3522012578616,20.4081632653061,14.6341463414634,16.7883211678832,16.5644171779141,15.3846153846154,10.5633802816901,16.377344704519626
Sudoeste,Guanambi,290710,Carinhanha,22.7897838899803,27.9116465863454,27.8557114228457,26.9911504424779,24.3243243243243,23.1143552311436,21.380846325167,21.9339622641509,24.1596638655462,19.377990430622,23.98394347826033
Sudoeste,Guanambi,291077,Feira da Mata,25.7142857142857,14.5833333333333,26.9230769230769,16.6666666666667,20.8333333333333,12.5,17.6470588235294,19.4444444444444,12.5,4.34782608695652,17.116002532562625
Sudoeste,Guanambi,291170,Guanambi,16.9779286926995,16.8975069252078,17.0212765957447,14.4039735099338,14.9443561208267,13.8147566718995,11.5254237288136,11.7647058823529,11.8759455370651,10.6834249803614,13.9909298644905
Sudoeste,Guanambi,291200,Ibiassucê,16.1538461538462,12.5,10.7142857142857,15.8878504672897,7.07070707070707,10.5691056910569,9.47368421052632,9.70873786407767,13.0841121495327,6.17283950617284,11.13351688274951
Sudoeste,Guanambi,291340,Igaporã,15.0,21.5469613259669,16.6666666666667,21.1640211640212,24.2774566473988,13.6150234741784,19.4285714285714,22.2222222222222,11.6564417177914,10.7344632768362,17.63118279236532
Sudoeste,Guanambi,291733,Iuiú,22.9411764705882,23.5714285714286,25.0,23.8095238095238,21.2765957446808,26.4957264957265,21.4285714285714,25.0,16.9491525423729,21.1678832116788,22.7640058274571
Sudoeste,Guanambi,291740,Jacaraci,14.4736842105263,15.7894736842105,21.7391304347826,11.4093959731544,11.1111111111111,14.7540983606557,13.1782945736434,13.5483870967742,12.2137404580153,13.8461538461538,14.206346974902733
Sudoeste,Guanambi,291875,Lagoa Real,17.5757575757576,18.3006535947712,18.6206896551724,22.0472440944882,12.781954887218,12.0,20.8333333333333,17.5757575757576,12.1212121212121,13.9344262295082,16.57910290672186
Sudoeste,Guanambi,291940,Licínio de Almeida,11.046511627907,13.6690647482014,14.3835616438356,13.1578947368421,10.9375,13.986013986014,17.2413793103448,11.5107913669065,9.56521739130435,11.0091743119266,12.650710912328234
Sudoeste,Guanambi,292020,Malhada,26.865671641791,29.1497975708502,24.0601503759398,26.5402843601896,24.6212121212121,24.1228070175439,22.6480836236934,20.5645161290323,22.1774193548387,19.1588785046729,23.99088206997639
Sudoeste,Guanambi,292105,Matina,24.2268041237113,23.469387755102,23.8372093023256,23.3918128654971,26.1744966442953,26.9503546099291,24.6913580246914,23.4375,21.4876033057851,20.2797202797203,23.79462469110572
Sudoeste,Guanambi,292180,Mortugaba,15.6462585034014,19.5804195804196,16.40625,14.4,17.4757281553398,13.5135135135135,17.0,13.7096774193548,8.92857142857143,12.0967741935484,14.875719279414898
Sudoeste,Guanambi,292340,Palmas de Monte Alto,19.9300699300699,24.9146757679181,16.7259786476868,21.2121212121212,20.7006369426752,16.8539325842697,20.0,20.4633204633205,13.8686131386861,16.1417322834646,19.08110809702121
Sudoeste,Guanambi,292450,Pindaí,19.496855345912,18.848167539267,18.2266009852217,18.2741116751269,15.3465346534653,11.377245508982,10.9090909090909,13.6363636363636,9.9290780141844,12.3222748815166,14.836632314913038
Sudoeste,Guanambi,292640,Riacho de Santana,20.048309178744,21.8604651162791,22.075055187638,24.6973365617433,20.2222222222222,23.4299516908213,18.5089974293059,18.8328912466844,18.7861271676301,23.728813559322,21.21901693603903
Sudoeste,Guanambi,292680,Rio do Antônio,11.4093959731544,16.4179104477612,10.4477611940299,13.5135135135135,9.79020979020979,13.4328358208955,13.953488372093,13.0434782608696,12.280701754386,6.55737704918033,12.084667217609324
Sudoeste,Guanambi,293000,Sebastião Laranjeiras,20.4724409448819,19.2982456140351,23.4782608695652,23.4782608695652,25.4901960784314,20.7547169811321,15.5339805825243,17.8571428571429,13.4020618556701,13.8613861386139,19.362669279156208
Sudoeste,Guanambi,293105,Tanque Novo,16.1137440758294,21.4285714285714,13.3640552995392,16.9902912621359,19.3236714975845,19.0217391304348,7.14285714285714,9.33333333333333,16.6666666666667,13.3047210300429,15.268965086699527
Sudoeste,Guanambi,293260,Urandi,20.8530805687204,15.8415841584158,21.6494845360825,19.0217391304348,16.5178571428571,13.2478632478633,15.5251141552511,13.5265700483092,10.4395604395604,10.8571428571429,15.74799962846375
Sudoeste,Itapetinga,290480,Caatiba,22.972972972973,19.1011235955056,18.1818181818182,19.4174757281553,23.6363636363636,20.6185567010309,15.4761904761905,23.6111111111111,30.0,15.4761904761905,20.849180287933873
Sudoeste,Itapetinga,291090,Firmino Alves,32.5,24.7311827956989,24.4186046511628,22.7272727272727,20.3703703703704,29.1139240506329,25.8064516129032,20.4545454545455,18.0,14.5833333333333,23.270568499591967
Sudoeste,Itapetinga,291230,Ibicuí,33.6363636363636,32.5,27.7486910994764,28.125,27.2727272727273,24.6753246753247,23.0769230769231,26.9736842105263,20.9302325581395,25.3521126760563,27.029105920553718
Sudoeste,Itapetinga,291350,Iguaí,27.0777479892761,28.0,23.8390092879257,26.0,25.4716981132075,27.4096385542169,27.639751552795,23.6559139784946,17.6470588235294,20.6976744186046,24.743849271804983
Sudoeste,Itapetinga,291580,Itambé,29.9382716049383,28.8636363636364,26.3888888888889,31.1797752808989,24.3243243243243,24.8366013071895,26.8482490272374,24.9084249084249,21.7081850533808,17.8438661710037,25.684022292992307
Sudoeste,Itapetinga,291640,Itapetinga,25.3355704697987,24.9352890422778,24.1039426523297,23.5404896421846,20.389249304912,22.4820143884892,21.8250235183443,21.0631895687061,19.9407699901283,21.4214214214214,22.503695999859207
Sudoeste,Itapetinga,291680,Itarantim,30.1652892561983,28.0898876404494,30.3149606299213,32.0197044334975,26.9076305220884,27.1356783919598,25.7142857142857,29.9065420560748,21.551724137931,21.5686274509804,27.33743302333866
Sudoeste,Itapetinga,291710,Itororó,31.6239316239316,30.5755395683453,28.3636363636364,26.5765765765766,30.8056872037915,19.5979899497487,23.4375,32.1428571428571,26.0089686098655,21.1009174311927,27.023360446994538
Sudoeste,Itapetinga,291970,Macarani,32.1428571428571,32.8767123287671,32.129963898917,32.9113924050633,33.9712918660287,30.9236947791165,21.7391304347826,27.4336283185841,25.5102040816327,20.0,28.96388752557491
Sudoeste,Itapetinga,292000,Maiquinique,22.5,34.4594594594595,28.8888888888889,29.0909090909091,24.6268656716418,23.3333333333333,25.4901960784314,21.5686274509804,26.0,17.0454545454545,25.300373451909895
Sudoeste,Itapetinga,292270,Nova Canaã,28.0373831775701,27.8688524590164,29.0322580645161,28.5714285714286,30.6122448979592,24.1573033707865,22.0689655172414,28.6666666666667,20.3007518796992,25.6578947368421,26.497374934172626
Sudoeste,Itapetinga,292540,Potiraguá,37.4233128834356,38.6503067484663,31.5789473684211,24.8322147651007,31.7073170731707,24.2647058823529,26.3636363636364,28.5714285714286,29.9145299145299,28.9719626168224,30.227836218736464
Sudoeste,Vitória da Conquista,290120,Anagé,18.4782608695652,20.253164556962,15.702479338843,18.8034188034188,15.1624548736462,20.0,16.2280701754386,19.7183098591549,21.9626168224299,18.141592920354,18.44503682198126
Sudoeste,Vitória da Conquista,290290,Barra do Choça,25.0,24.6913580246914,25.9380097879282,21.5355805243446,23.4458259325044,18.5483870967742,24.0213523131673,20.7024029574861,22.0408163265306,17.5619834710744,22.348571643450118
Sudoeste,Vitória da Conquista,290350,Belo Campo,25.6880733944954,20.2898550724638,20.1793721973094,25.0,21.8604651162791,22.9357798165138,18.9814814814815,20.4347826086957,18.1069958847737,15.7657657657658,20.92425713377782
Sudoeste,Vitória da Conquista,290395,Bom Jesus da Serra,16.3120567375887,23.6686390532544,21.7948717948718,20.0,21.1382113821138,21.9298245614035,19.8412698412698,14.2857142857143,20.8333333333333,4.50450450450451,18.430842549405405
Sudoeste,Vitória da Conquista,290515,Caetanos,20.3125,20.0,26.027397260274,20.0,13.5135135135135,16.3398692810458,21.2121212121212,20.5357142857143,15.3846153846154,12.4031007751938,18.5728831712478
Sudoeste,Vitória da Conquista,290670,Cândido Sales,19.4196428571429,26.9521410579345,22.4550898203593,22.6063829787234,23.314606741573,20.0,19.1666666666667,19.8830409356725,17.2955974842767,18.4300341296928,20.95232026720418
Sudoeste,Vitória da Conquista,290689,Caraíbas,24.5762711864407,13.5593220338983,16.9354838709677,17.0454545454545,14.8514851485149,11.214953271028,12.3711340206186,16.3461538461538,15.5339805825243,10.7142857142857,15.314852421988647
Sudoeste,Vitória da Conquista,290870,Condeúba,16.5829145728643,15.2631578947368,19.8924731182796,12.6760563380282,16.3265306122449,15.0753768844221,14.622641509434,17.877094972067,11.1702127659574,7.96019900497512,14.74466576730094
Sudoeste,Vitória da Conquista,290900,Cordeiros,11.7647058823529,14.1025641025641,13.1578947368421,6.57894736842105,14.0845070422535,14.4736842105263,10.3448275862069,20.0,14.2857142857143,13.5802469135802,13.237309212846137
Sudoeste,Vitória da Conquista,291040,Encruzilhada,27.3584905660377,29.3150684931507,31.3725490196078,29.4701986754967,27.3809523809524,31.6326530612245,22.9090909090909,26.984126984127,24.3636363636364,23.8805970149254,27.466736346824952
Sudoeste,Vitória da Conquista,291995,Maetinga,17.4603174603175,17.6470588235294,9.67741935483871,13.5135135135135,17.0731707317073,11.6279069767442,21.7391304347826,20.2898550724638,13.2352941176471,13.0952380952381,15.535890458078223
Sudoeste,Vitória da Conquista,292145,Mirante,19.4690265486726,18.348623853211,18.4210526315789,21.7391304347826,21.7391304347826,15.4639175257732,16.2790697674419,20.6521739130435,16.1904761904762,11.7647058823529,18.00673071821154
Sudoeste,Vitória da Conquista,292470,Piripá,15.6521739130435,18.5840707964602,8.62068965517241,17.4757281553398,12.2950819672131,22.5806451612903,19.2307692307692,17.0,11.965811965812,19.0909090909091,16.24958799360096
Sudoeste,Vitória da Conquista,292500,Planalto,27.3209549071618,26.0309278350516,26.9972451790634,21.3414634146341,22.6993865030675,19.8347107438017,24.7386759581882,25.503355704698,22.2929936305732,21.5488215488215,23.830853542506098
Sudoeste,Vitória da Conquista,292510,Poções,26.2723521320495,26.550079491256,22.0143884892086,26.046511627907,22.1385542168675,22.473604826546,20.3821656050955,22.5155279503106,20.8523592085236,20.4213938411669,22.96669373889312
Sudoeste,Vitória da Conquista,292570,Presidente Jânio Quadros,14.4927536231884,15.3846153846154,15.3846153846154,16.9354838709677,17.4603174603175,17.6,14.2857142857143,17.2413793103448,13.0081300813008,15.6521739130435,15.744518331410783
Sudoeste,Vitória da Conquista,292665,Ribeirão do Largo,32.5581395348837,32.4675324675325,24.1758241758242,34.2857142857143,18.4615384615385,23.3766233766234,23.8095238095238,26.7441860465116,25.0,19.047619047619,25.9926701205771
Sudoeste,Vitória da Conquista,293180,Tremedal,22.4669603524229,9.95850622406639,16.7539267015707,14.9484536082474,20.4419889502762,16.7597765363129,15.625,13.7362637362637,13.9393939393939,14.5251396648045,15.915540971335858
Sudoeste,Vitória da Conquista,293330,Vitória da Conquista,18.7179973449649,18.2003710575139,17.9574791192103,18.0552907530982,16.7261122583067,17.15111030872,16.4289582957212,15.1309078544713,14.0150850727942,13.986645009926,16.63699570747267
Sul,Ilhéus,290225,Arataca,30.188679245283,28.7425149700599,38.7755102040816,36.9565217391304,31.8181818181818,30.6451612903226,29.0076335877863,32.7731092436975,29.6610169491525,24.0740740740741,31.26424031217697
Sul,Ilhéus,290630,Canavieiras,31.1340206185567,33.5271317829457,30.6613226452906,34.4897959183673,32.9718004338395,33.0415754923414,31.0483870967742,33.8809034907598,26.984126984127,21.356783919598,30.90958483826002
Sul,Ilhéus,291360,Ilhéus,25.4046446164673,26.457242582897,24.5554294362467,27.1139341008337,24.9508067689886,22.1647433346598,23.7557507319113,22.4192277383767,21.6828478964401,20.9109730848861,23.94156002917073
Sul,Ilhéus,291490,Itacaré,34.0175953079179,31.1728395061728,28.2798833819242,27.5409836065574,30.4761904761905,24.9221183800623,28.6585365853659,22.7405247813411,22.9050279329609,25.4901960784314,27.620389603692445
Sul,Ilhéus,292090,Mascote,27.4261603375527,34.2105263157895,27.4590163934426,36.5853658536585,38.2857142857143,31.7919075144509,28.1609195402299,28.1609195402299,32.0754716981132,26.7605633802817,31.091656485946327
Sul,Ilhéus,292805,Santa Luzia,38.0208333333333,39.8148148148148,29.3577981651376,41.1458333333333,42.2222222222222,41.4507772020725,32.1608040201005,34.1176470588235,29.4117647058824,22.8070175438596,35.05095123995797
Sul,Ilhéus,293250,Una,36.3636363636364,33.7461300309598,31.7610062893082,35.7366771159875,33.0798479087452,28.8,26.3374485596708,25.0996015936255,24.0343347639485,30.241935483871,30.52006181097529
Sul,Ilhéus,293270,Uruçuca,35.6940509915014,33.4210526315789,30.3191489361702,38.0053908355795,26.0869565217391,31.0126582278481,31.3725490196078,30.1038062283737,24.7678018575851,30.3225806451613,31.110599589514504
Sul,Itabuna,290090,Almadina,31.5789473684211,26.8292682926829,29.4117647058824,36.3636363636364,21.7391304347826,25.6756756756757,27.3972602739726,26.3157894736842,19.6078431372549,27.2727272727273,27.219204299872008
Sul,Itabuna,290240,Aurelino Leal,32.5581395348837,40.7239819004525,41.0569105691057,26.9607843137255,36.1233480176211,31.9587628865979,35.5450236966825,28.169014084507,25.8241758241758,23.5955056179775,32.25156464457292
Sul,Itabuna,290330,Barro Preto,32.1428571428571,28.735632183908,23.3333333333333,30.952380952381,34.5679012345679,42.5,29.4736842105263,23.7623762376238,34.020618556701,18.9189189189189,29.84077027708173
Sul,Itabuna,290470,Buerarema,28.1879194630872,34.4117647058824,32.5757575757576,26.6409266409266,27.8688524590164,27.1111111111111,29.3877551020408,27.9475982532751,27.6150627615063,26.046511627907,28.779325970051055
Sul,Itabuna,290560,Camacan,31.1447811447811,30.6,28.2907662082515,27.4826789838337,28.8177339901478,27.2727272727273,29.2105263157895,31.0991957104558,26.25,23.7388724035608,28.39072820295475
Sul,Itabuna,290800,Coaraci,35.5491329479769,33.2268370607029,30.794701986755,24.3816254416961,29.4776119402985,25.7246376811594,35.6862745098039,25.9398496240602,25.8823529411765,22.3684210526316,28.9031445186261
Sul,Itabuna,291100,Floresta Azul,36.1963190184049,29.0540540540541,31.6666666666667,34.0740740740741,24.7933884297521,33.0097087378641,24.6153846153846,25.0,21.6216216216216,23.2323232323232,28.32635404501454
Sul,Itabuna,291150,Gongogi,36.5853658536585,32.5,32.9113924050633,43.8356164383562,26.0416666666667,24.7619047619048,25.8426966292135,26.4705882352941,23.3333333333333,32.8767123287671,30.515927665225753
Sul,Itabuna,291210,Ibicaraí,26.8882175226586,22.6600985221675,24.6786632390745,24.0356083086053,25.5737704918033,20.4620462046205,27.2030651340996,24.7349823321555,16.6023166023166,18.5483870967742,23.138715545427562
Sul,Itabuna,291270,Ibirapitanga,32.1256038647343,35.3556485355649,35.3467561521253,33.8753387533875,30.4225352112676,34.3589743589744,32.2250639386189,28.2967032967033,25.4125412541254,33.5294117647059,32.09485771302075
Sul,Itabuna,291480,Itabuna,21.2220566318927,22.9761211415259,20.6467661691542,20.1545595054096,19.6960101329956,18.7480038326413,18.90372452565,18.5437223545424,15.9435261707989,16.7217934582874,19.3556283922898
Sul,Itabuna,291540,Itaju do Colônia,39.2405063291139,14.8648648648649,36.3636363636364,44.6428571428571,30.1204819277108,34.4827586206897,33.3333333333333,36.2068965517241,28.7234042553192,25.5102040816327,32.34889434708821
Sul,Itabuna,291550,Itajuípe,29.8136645962733,31.4754098360656,29.6551724137931,31.3588850174216,30.2919708029197,26.158940397351,26.6393442622951,21.7081850533808,26.8987341772152,25.3112033195021,27.93115098762175
Sul,Itabuna,291620,Itapé,31.6939890710382,33.8028169014084,29.7101449275362,29.4117647058824,22.0472440944882,19.2307692307692,23.0769230769231,24.390243902439,15.7894736842105,20.6349206349206,24.97882902296158
Sul,Itabuna,291660,Itapitanga,48.3516483516484,24.1758241758242,33.3333333333333,31.6455696202532,32.6315789473684,26.7441860465116,23.9316239316239,27.1739130434783,30.7692307692308,25.3164556962025,30.407336391547467
Sul,Itabuna,291855,Jussari,31.9587628865979,27.7777777777778,31.3253012048193,34.9397590361446,38.4615384615385,27.9411764705882,28.7234042553192,26.530612244898,20.9876543209876,25.0,29.364598665867113
Sul,Itabuna,292070,Maraú,27.1889400921659,27.5700934579439,25.8064516129032,28.9592760180996,27.7511961722488,25.3731343283582,28.7610619469027,25.0,27.4436090225564,25.177304964539,26.903106761571774
Sul,Itabuna,292390,Pau Brasil,32.5581395348837,29.7169811320755,34.9206349206349,30.9352517985612,36.4238410596026,33.9506172839506,28.8770053475936,30.2325581395349,25.3086419753086,23.7410071942446,30.66646783863903
Sul,Itabuna,292780,Santa Cruz da Vitória,26.25,25.0,32.4324324324324,24.0506329113924,24.5614035087719,28.9473684210526,26.9230769230769,16.4179104477612,27.4193548387097,25.0,25.70021794831971
Sul,Itabuna,292935,São José da Vitória,35.2941176470588,28.8461538461538,18.6666666666667,31.6455696202532,29.3478260869565,30.8411214953271,39.7959183673469,28.2828282828283,42.3913043478261,23.3644859813084,30.847599234172577
Sul,Itabuna,293220,Ubaitaba,29.4429708222812,30.7909604519774,30.8571428571429,29.6296296296296,30.0,28.2392026578073,21.4046822742475,20.7792207792208,26.0,26.517571884984,27.366138135729074
Sul,Itabuna,293230,Ubatã,31.9078947368421,33.3333333333333,30.6818181818182,30.9859154929577,31.6279069767442,25.974025974026,20.1550387596899,24.2990654205607,19.9004975124378,23.6734693877551,27.2538965776165
Sul,Jequié,290060,Aiquara,32.8358208955224,29.5081967213115,22.0338983050847,14.0,29.1666666666667,24.0,22.0338983050847,26.4705882352941,22.9166666666667,37.2881355932203,26.02538713888511
