Macrorregião de Saúde,Região de Saúde,Cod. IBGE,Município,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,Média 2010/2019,2020*
Norte,Senhor do Bonfim,291085,Filadélfia,77.8688524590164,76.04562737642586,71.26436781609196,62.989323843416365,67.93893129770993,73.79032258064517,75.79365079365078,67.31517509727627,62.54545454545455,63.24110671936759,69.87928125290549,56.56565656565656
Norte,Senhor do Bonfim,291700,Itiúba,74.14075286415712,78.13953488372093,79.50819672131148,77.84200385356455,72.72727272727273,71.15789473684211,70.11235955056179,71.77914110429448,68.13819577735126,61.50870406189555,72.5054056280972,58.38926174496645
Norte,Senhor do Bonfim,291770,Jaguarari,68.0952380952381,65.63876651982379,65.02242152466367,61.938534278959814,59.13461538461539,60.337552742616026,62.796208530805686,64.98800959232614,65.6641604010025,56.99999999999999,63.06155070700512,54.21994884910486
Norte,Senhor do Bonfim,292460,Pindobaçu,79.0625,63.8235294117647,71.25748502994011,64.11960132890366,67.10097719869707,75.49407114624506,71.27659574468085,62.0817843866171,50.34013605442177,53.62318840579711,65.81798687070675,47.11111111111111
Norte,Senhor do Bonfim,292525,Ponto Novo,79.15194346289752,79.2,78.98832684824903,72.9957805907173,76.19047619047619,77.55775577557755,71.95121951219512,70.43795620437956,63.82113821138211,56.07142857142857,72.6366025367303,41.73913043478261
Norte,Senhor do Bonfim,293010,Senhor do Bonfim,62.299239222316146,62.42371403661726,57.04633204633205,56.94822888283378,58.326068003487364,63.50496838301717,61.66044776119403,62.1551724137931,58.839285714285715,52.62664165103189,59.58300981149084,53.38512763596004
Oeste,Barreiras,290140,Angical,62.28070175438597,64.57399103139014,62.5,59.227467811158796,58.730158730158735,54.736842105263165,52.331606217616574,56.00000000000001,55.434782608695656,53.645833333333336,57.94613835920025,56.57894736842105
Oeste,Barreiras,290250,Baianópolis,71.35678391959799,61.94690265486725,55.65610859728507,53.072625698324025,48.598130841121495,47.97979797979798,50.58139534883721,40.963855421686745,59.70149253731343,45.23809523809524,53.50951882369263,39.416058394160586
Oeste,Barreiras,290320,Barreiras,52.92983808789514,47.78664731494921,43.995196156925545,43.438219493476595,42.45626822157435,43.79010947527369,43.57976653696498,45.86305278174037,48.45360824742268,43.71544415775894,45.60081504739815,42.2077922077922
Oeste,Barreiras,290440,Brejolândia,67.03296703296702,71.85185185185186,64.91228070175438,66.66666666666666,54.929577464788736,69.89247311827957,48.86363636363637,64.28571428571429,62.62626262626263,51.9607843137255,62.3022214425647,42.028985507246375
Oeste,Barreiras,290740,Catolândia,72.54901960784314,73.68421052631578,46.93877551020408,76.08695652173914,38.775510204081634,54.54545454545454,60.0,55.932203389830505,65.78947368421053,46.0,59.030160398967936,37.142857142857146
Oeste,Barreiras,290940,Cotegipe,70.9090909090909,63.44086021505376,61.23595505617978,71.35135135135135,60.1123595505618,56.830601092896174,62.98701298701299,58.06451612903226,66.10169491525424,59.523809523809526,63.05572517302428,60.689655172413794
Oeste,Barreiras,290970,Cristópolis,63.101604278074866,56.287425149700596,54.63414634146342,55.62130177514793,41.935483870967744,48.9010989010989,63.576158940397356,52.32558139534884,49.42528735632184,43.65482233502538,52.946291034354694,47.14285714285714
Oeste,Barreiras,291110,Formosa do Rio Preto,78.95878524945769,69.19540229885057,71.571072319202,65.67901234567901,63.84615384615384,66.29464285714286,63.834422657952075,62.80788177339901,65.47884187082406,60.9375,66.86037152186611,55.09641873278237
Oeste,Barreiras,291955,Luís Eduardo Magalhães,53.367125271542356,51.726519337016576,44.42916093535076,46.309963099631,43.46793349168646,44.11924119241192,47.93144208037825,36.89265536723163,36.112531969309465,42.82165921510184,44.71782319596603,41.689225771521386
Oeste,Barreiras,292045,Mansidão,73.5632183908046,62.5,62.5,66.66666666666666,55.81395348837209,64.61538461538461,55.81395348837209,64.70588235294117,57.84313725490197,46.75324675324675,61.077544301069,61.42857142857143
Oeste,Barreiras,292620,Riachão das Neves,65.71428571428571,61.67146974063401,58.028169014084504,62.42038216560509,55.10204081632652,63.30275229357798,60.43956043956044,62.03389830508475,61.33333333333333,58.734939759036145,60.87808315815285,57.199999999999996
Oeste,Barreiras,292840,Santa Rita de Cássia,74.95107632093934,75.64655172413794,72.26666666666667,67.72616136919315,70.20785219399538,71.81208053691275,62.55411255411255,67.58793969849246,64.61988304093568,63.05418719211823,69.04265112975041,69.23076923076923
Oeste,Barreiras,292890,São Desidério,69.08713692946058,60.0,50.204081632653065,53.81679389312977,53.35689045936396,58.65051903114187,59.08183632734531,46.875,45.13888888888889,42.78523489932886,53.899638206131236,47.64957264957265
Oeste,Barreiras,293090,Tabocas do Brejo Velho,75.49668874172185,71.51515151515152,77.86259541984732,63.30935251798561,64.23841059602648,69.23076923076923,53.02013422818792,59.210526315789465,64.13793103448275,50.54347826086957,64.85650378608318,52.25225225225225
Oeste,Barreiras,293345,Wanderley,71.50837988826815,69.94818652849742,70.15706806282722,71.12299465240642,59.89010989010989,61.904761904761905,55.3072625698324,68.0,62.048192771084345,56.54450261780105,64.64314588855889,64.42953020134227
Oeste,Ibotirama,290270,Barra,64.80637813211845,59.665871121718375,63.615295480880654,65.45454545454545,63.53340883352209,68.22810590631364,71.80667433831991,73.70600414078675,70.94379639448569,62.17948717948718,66.39395669821782,65.01416430594901
Oeste,Ibotirama,290450,Brotas de Macaúbas,74.59016393442623,63.70370370370371,73.07692307692307,77.09923664122137,80.7017543859649,85.92592592592592,86.82170542635659,77.20588235294117,77.20588235294117,72.80701754385966,76.91381953442638,59.45945945945946
Oeste,Ibotirama,290475,Buritirama,72.65625,64.51612903225806,61.092150170648466,62.03007518796993,68.20987654320987,64.48275862068965,67.13286713286713,66.77018633540372,66.15384615384615,62.75071633237822,65.57948555092713,58.490566037735846
Oeste,Ibotirama,291320,Ibotirama,77.7479892761394,87.8048780487805,72.78911564625851,71.14427860696517,67.23716381418093,72.90322580645162,74.11764705882354,58.43520782396088,61.822660098522164,63.57142857142857,70.75735947515113,54.87364620938629
Oeste,Ibotirama,291410,Ipupiara,54.91803278688525,60.86956521739131,57.009345794392516,57.6271186440678,46.07843137254902,61.32075471698113,59.09090909090909,44.85981308411215,41.73913043478261,42.99065420560748,52.65037553476784,41.25
Oeste,Ibotirama,292160,Morpará,73.55371900826447,75.83333333333333,64.56692913385827,71.69811320754717,66.3265306122449,70.58823529411765,81.98198198198197,71.29629629629629,76.85185185185185,63.91752577319587,71.66145164926917,66.15384615384615
Oeste,Ibotirama,292225,Muquém de São Francisco,80.58823529411765,86.85714285714286,75.26881720430107,82.77777777777777,70.93023255813954,75.53191489361703,78.78787878787878,76.68711656441718,70.46632124352331,71.95121951219512,76.98466566931103,51.63934426229508
Oeste,Ibotirama,292320,Oliveira dos Brejinhos,82.35294117647058,87.05882352941177,80.81180811808119,77.3076923076923,67.88617886178862,77.19298245614034,76.77165354330708,73.70242214532871,69.6113074204947,67.3992673992674,76.00950769579826,69.03553299492386
Oeste,Ibotirama,292370,Paratinga,77.8061224489796,74.55968688845401,77.12418300653596,63.67112810707457,64.38923395445134,78.19025522041764,79.6943231441048,74.46300715990454,64.01673640167364,71.74887892376681,72.5663555255363,53.41246290801187
Oeste,Santa Maria da Vitória,290390,Bom Jesus da Lapa,79.52898550724638,70.42001787310099,73.36585365853658,71.69117647058823,71.12676056338029,71.55715571557155,67.3665791776028,66.46499567847883,65.24644945697577,60.52871467639015,69.72966887778716,66.18407445708377
Oeste,Santa Maria da Vitória,290610,Canápolis,83.76623376623377,75.28089887640449,82.89473684210526,70.625,78.32167832167832,69.06474820143885,77.61194029850746,68.66666666666667,69.49152542372882,68.46153846153847,74.4184966858302,50.877192982456144
Oeste,Santa Maria da Vitória,290810,Cocos,68.24034334763948,64.43514644351464,54.230769230769226,58.333333333333336,58.94736842105262,56.70498084291188,53.67965367965368,65.32846715328468,55.47445255474452,47.038327526132406,58.24128425330365,41.94915254237288
Oeste,Santa Maria da Vitória,290910,Coribe,73.36683417085426,76.84729064039408,57.7922077922078,54.43037974683544,54.92227979274611,58.895705521472394,49.43820224719101,50.0,46.411483253588514,35.025380710659896,55.712976387594935,46.96969696969697
Oeste,Santa Maria da Vitória,290930,Correntina,74.29805615550757,70.23060796645703,68.94273127753304,67.52941176470588,66.7458432304038,67.65957446808511,68.21345707656613,57.94183445190156,64.2369020501139,62.0,66.77984184412739,54.794520547945204
Oeste,Santa Maria da Vitória,291735,Jaborandi,49.61832061068702,49.166666666666664,40.87591240875913,29.464285714285715,29.770992366412212,31.451612903225808,37.5,23.308270676691727,22.641509433962266,16.352201257861633,33.01497720385522,18.11023622047244
Oeste,Santa Maria da Vitória,292810,Santa Maria da Vitória,68.81533101045297,51.699463327370296,57.89473684210527,61.07491856677525,56.968641114982574,56.94980694980695,65.51724137931035,55.16528925619835,48.15618221258134,49.60159362549801,57.18432042850814,46.18834080717489
Oeste,Santa Maria da Vitória,292820,Santana,70.39999999999999,62.908011869436194,65.72237960339945,60.893854748603346,62.14511041009464,60.517799352750814,53.02013422818792,53.43750000000001,50.33333333333333,51.162790697674424,59.05409142434801,52.851711026615966
Oeste,Santa Maria da Vitória,292905,São Félix do Coribe,61.029411764705884,61.04868913857678,55.839416058394164,58.36734693877551,60.16597510373444,69.1588785046729,56.59574468085107,51.0548523206751,38.40304182509506,39.40397350993378,55.106732984541466,44.339622641509436
Oeste,Santa Maria da Vitória,293015,Serra do Ramalho,76.22950819672131,73.00884955752213,74.58256029684601,65.21739130434783,66.85823754789271,70.45454545454545,62.34309623430963,64.11764705882354,67.1003717472119,64.70588235294117,68.46180897511616,71.900826446281
Oeste,Santa Maria da Vitória,293030,Serra Dourada,64.17910447761194,72.6530612244898,63.42412451361867,61.96078431372549,48.706896551724135,52.03252032520326,48.61111111111111,53.648068669527895,48.473282442748086,43.44262295081967,55.713157658058,45.664739884393065
Oeste,Santa Maria da Vitória,293075,Sítio do Mato,89.83957219251337,77.24867724867724,75.0,77.00534759358288,74.01960784313727,79.09604519774011,72.25433526011561,82.90598290598291,78.80184331797236,73.73737373737373,77.99087852970956,80.0
Sudoeste,Brumado,290200,Aracatu,64.1891891891892,56.315789473684205,53.987730061349694,46.62576687116564,39.61038961038961,53.79746835443038,45.28301886792453,51.23456790123457,45.348837209302324,51.533742331288344,50.79264998699585,39.455782312925166
Sudoeste,Brumado,290280,Barra da Estiva,69.6,66.75531914893617,52.38095238095239,65.24064171122996,67.23646723646723,62.562814070351756,62.589928057553955,53.14009661835749,57.61904761904761,55.754475703324815,61.287974254622135,54.69613259668509
Sudoeste,Brumado,290410,Boquira,60.147601476014756,54.347826086956516,52.75590551181102,50.19011406844106,56.17529880478087,68.85813148788927,70.30075187969925,58.203125,57.09219858156028,57.291666666666664,58.53626195638196,43.22916666666667
Sudoeste,Brumado,290420,Botuporã,63.84615384615384,60.97560975609756,47.05882352941176,54.37499999999999,57.98319327731093,75.18796992481202,66.42335766423358,65.04065040650406,62.857142857142854,64.23357664233576,61.79814779040023,60.83333333333333
Sudoeste,Brumado,290460,Brumado,39.809926082365365,34.95346432264736,35.356762513312034,28.972972972972972,26.091703056768562,26.37474541751528,28.621908127208478,31.682027649769584,35.54347826086956,42.35294117647059,32.97599295798998,41.37483787289234
Sudoeste,Brumado,290755,Caturama,53.63636363636364,41.83673469387755,43.11926605504588,29.906542056074763,25.675675675675674,61.702127659574465,56.63716814159292,56.25,55.55555555555556,53.333333333333336,47.76527668070938,27.77777777777778
Sudoeste,Brumado,290880,Contendas do Sincorá,77.35849056603774,62.745098039215684,63.46153846153846,51.11111111111111,60.0,46.34146341463415,44.73684210526316,64.70588235294117,56.09756097560976,46.808510638297875,57.336649766464916,35.0
Sudoeste,Brumado,291010,Dom Basílio,29.411764705882355,31.506849315068493,18.89763779527559,29.310344827586203,20.8,30.833333333333336,24.06015037593985,31.92771084337349,22.535211267605636,24.615384615384617,26.38983870794496,20.0
Sudoeste,Brumado,290050,Érico Cardoso,57.14285714285714,37.410071942446045,37.68115942028986,35.1063829787234,35.45454545454545,53.333333333333336,54.23728813559322,61.111111111111114,62.83185840707964,47.95918367346938,48.226779159944854,56.52173913043478
Sudoeste,Brumado,291165,Guajeru,65.17857142857143,61.386138613861384,62.7906976744186,47.82608695652174,60.0,53.48837209302325,44.9438202247191,54.11764705882353,49.494949494949495,44.15584415584416,54.33821277007327,42.10526315789473
Sudoeste,Brumado,291220,Ibicoara,70.6896551724138,63.38461538461539,64.48863636363636,65.5072463768116,63.793103448275865,70.47619047619048,67.0967741935484,64.84149855907782,65.05681818181817,71.06227106227107,66.6396809218659,55.47445255474452
Sudoeste,Brumado,291250,Ibipitanga,49.71098265895954,52.4822695035461,43.18181818181818,30.666666666666664,33.33333333333333,54.088050314465406,47.53086419753087,59.183673469387756,42.758620689655174,48.36601307189542,46.13022920872585,35.714285714285715
Sudoeste,Brumado,291720,Ituaçu,63.34661354581673,50.86206896551724,48.60557768924303,45.22821576763486,46.7680608365019,52.42290748898678,51.45228215767634,47.791164658634536,42.48927038626609,45.70135746606335,49.466751896234086,54.65116279069767
Sudoeste,Brumado,291860,Jussiape,40.845070422535215,47.45762711864407,38.0,27.77777777777778,16.39344262295082,18.64406779661017,20.588235294117645,28.57142857142857,12.5,28.07017543859649,27.884782504266077,34.69387755102041
Sudoeste,Brumado,291950,Livramento de Nossa Senhora,40.893470790378004,40.520446096654275,36.0377358490566,29.225352112676056,29.739776951672862,30.215827338129497,33.810375670840784,28.767123287671232,25.90759075907591,24.912891986062718,32.00305908422179,22.17898832684825
Sudoeste,Brumado,291980,Macaúbas,61.59292035398231,60.06655574043261,55.258467023172905,49.15572232645403,54.513888888888886,52.716297786720325,46.201232032854215,47.186932849364794,45.52238805970149,43.15992292870906,51.53743279902805,42.768595041322314
Sudoeste,Brumado,292030,Malhada de Pedras,54.347826086956516,50.0,45.26315789473684,35.64356435643564,31.19266055045872,33.64485981308411,43.51851851851852,47.25274725274725,46.42857142857143,41.48936170212766,42.87812676036367,29.03225806451613
Sudoeste,Brumado,292360,Paramirim,34.519572953736656,29.6875,23.17596566523605,13.852813852813853,27.490039840637447,38.582677165354326,43.90243902439025,48.69565217391305,54.22885572139303,45.4954954954955,35.963101189297014,40.0
Sudoeste,Brumado,292670,Rio de Contas,36.029411764705884,34.72222222222222,39.02439024390244,32.45614035087719,31.57894736842105,31.210191082802545,34.375,37.19512195121951,41.7910447761194,31.654676258992804,35.00371460192631,29.166666666666668
Sudoeste,Brumado,292690,Rio do Pires,51.30434782608696,46.49122807017544,35.55555555555556,29.464285714285715,27.77777777777778,52.80898876404494,52.336448598130836,52.38095238095239,36.58536585365854,41.25,42.59549505406682,36.0
Sudoeste,Brumado,293100,Tanhaçu,57.383966244725734,44.96402877697842,39.24050632911392,34.509803921568626,34.84848484848485,41.568627450980394,37.5,40.692640692640694,33.89830508474576,39.6078431372549,40.421420648649324,36.44859813084112
Sudoeste,Guanambi,290500,Caculé,59.64912280701754,64.46280991735537,58.63309352517986,52.65017667844523,54.75409836065573,55.26315789473685,55.115511551155116,54.47761194029851,48.13559322033898,50.171821305841924,55.331299720102514,43.46289752650176
Sudoeste,Guanambi,290520,Caetité,58.82352941176471,59.915014164305944,57.54475703324808,54.704301075268816,52.017291066282425,51.42857142857142,57.81922525107605,57.16353111432706,45.7182320441989,38.632986627043095,53.37674392160865,41.61616161616162
Sudoeste,Guanambi,290660,Candiba,51.65562913907284,51.006711409395976,43.529411764705884,37.10691823899371,39.455782312925166,41.46341463414634,36.496350364963504,33.12883435582822,33.33333333333333,28.169014084507044,39.534539963787196,27.397260273972602
Sudoeste,Guanambi,290710,Carinhanha,79.96070726915521,77.51004016064257,77.55511022044088,77.65486725663717,78.37837837837837,77.85888077858881,77.728285077951,66.0377358490566,61.34453781512605,63.63636363636363,73.76649064423404,64.343163538874
Sudoeste,Guanambi,291077,Feira da Mata,71.42857142857143,54.166666666666664,63.46153846153846,55.55555555555556,47.91666666666667,66.66666666666666,47.05882352941176,50.0,46.875,47.82608695652174,55.09555759315989,40.0
Sudoeste,Guanambi,291170,Guanambi,53.2258064516129,52.63157894736842,46.36524822695036,49.08940397350993,41.33545310015898,45.05494505494506,45.76271186440678,47.73109243697479,42.96520423600605,36.84210526315789,46.10035495550911,40.19512195121951
Sudoeste,Guanambi,291200,Ibiassucê,56.92307692307692,52.34375,44.642857142857146,57.943925233644855,57.57575757575758,56.91056910569105,54.736842105263165,43.689320388349515,42.05607476635514,37.03703703703704,50.38592102780325,56.470588235294116
Sudoeste,Guanambi,291340,Igaporã,71.5,71.27071823204419,67.15686274509804,60.317460317460316,58.95953757225434,55.86854460093896,64.57142857142857,59.06432748538012,66.25766871165644,56.49717514124294,63.14637233775038,53.91304347826087
Sudoeste,Guanambi,291733,Iuiú,79.41176470588235,74.28571428571429,62.857142857142854,76.19047619047619,70.92198581560284,67.52136752136752,71.42857142857143,75.89285714285714,76.27118644067797,62.77372262773723,71.75547890160298,69.36936936936937
Sudoeste,Guanambi,291740,Jacaraci,78.94736842105263,68.42105263157895,58.26086956521739,61.74496644295302,60.0,68.85245901639344,65.89147286821705,56.12903225806451,48.091603053435115,51.53846153846153,61.78772857953736,50.0
Sudoeste,Guanambi,291875,Lagoa Real,63.030303030303024,52.94117647058824,67.58620689655173,59.055118110236215,53.383458646616546,50.0,63.888888888888886,44.24242424242424,45.45454545454545,43.44262295081967,54.30247446909739,42.27642276422765
Sudoeste,Guanambi,291940,Licínio de Almeida,58.139534883720934,56.11510791366906,45.20547945205479,51.973684210526315,50.0,60.13986013986013,60.3448275862069,44.60431654676259,52.17391304347826,38.53211009174312,51.72288338680221,30.069930069930066
Sudoeste,Guanambi,292020,Malhada,80.97014925373134,78.13765182186235,78.19548872180451,79.62085308056872,71.5909090909091,66.66666666666666,72.12543554006969,72.98387096774194,69.75806451612904,69.1588785046729,73.92079681641562,67.3913043478261
Sudoeste,Guanambi,292105,Matina,79.38144329896907,70.40816326530613,63.95348837209303,71.34502923976608,67.78523489932886,74.46808510638297,77.77777777777779,77.34375,63.63636363636363,63.63636363636363,70.97356992323512,68.36734693877551
Sudoeste,Guanambi,292180,Mortugaba,72.10884353741497,66.43356643356644,60.15625,64.0,59.22330097087378,59.45945945945946,61.0,53.2258064516129,49.107142857142854,45.16129032258064,58.9875660032651,45.45454545454545
Sudoeste,Guanambi,292340,Palmas de Monte Alto,80.06993006993007,74.40273037542661,72.95373665480427,79.16666666666666,62.738853503184714,64.41947565543072,60.3921568627451,74.5173745173745,61.31386861313869,63.77952755905512,69.37543204777565,72.27722772277228
Sudoeste,Guanambi,292450,Pindaí,59.11949685534591,43.455497382198956,46.30541871921182,39.59390862944163,30.198019801980198,27.54491017964072,37.57575757575757,47.72727272727273,40.42553191489361,39.81042654028436,41.175624032602755,38.46153846153847
Sudoeste,Guanambi,292640,Riacho de Santana,75.60386473429952,74.18604651162791,69.31567328918322,68.03874092009686,62.88888888888889,61.111111111111114,62.46786632390745,57.55968169761273,55.78034682080924,58.75706214689266,64.57092824444295,57.0446735395189
Sudoeste,Guanambi,292680,Rio do Antônio,61.07382550335571,58.95522388059702,47.76119402985074,52.25225225225225,47.55244755244755,37.3134328358209,44.96124031007752,44.20289855072464,31.57894736842105,38.52459016393443,46.417605244748174,42.98245614035088
Sudoeste,Guanambi,293000,Sebastião Laranjeiras,63.77952755905512,76.31578947368422,67.82608695652173,65.21739130434783,52.94117647058824,67.9245283018868,59.22330097087378,52.38095238095239,45.36082474226804,48.51485148514851,59.94844296453266,60.317460317460316
Sudoeste,Guanambi,293105,Tanque Novo,64.92890995260665,62.38095238095238,61.75115207373272,54.36893203883495,47.82608695652174,61.95652173913043,58.673469387755105,65.33333333333333,58.119658119658126,51.072961373390555,58.6411977355916,52.79503105590062
Sudoeste,Guanambi,293260,Urandi,66.35071090047393,64.35643564356435,53.608247422680414,48.369565217391305,49.107142857142854,52.13675213675214,46.57534246575342,53.62318840579711,47.25274725274725,42.285714285714285,52.366584658801706,44.61538461538462
Sudoeste,Itapetinga,290480,Caatiba,74.32432432432432,51.68539325842697,50.0,50.48543689320388,59.09090909090909,53.608247422680414,53.57142857142857,61.111111111111114,70.0,58.333333333333336,58.221018400541766,60.3448275862069
Sudoeste,Itapetinga,291090,Firmino Alves,85.0,70.96774193548387,73.25581395348837,68.18181818181817,74.07407407407408,78.48101265822784,74.19354838709677,72.72727272727273,82.0,72.91666666666666,75.17979485841285,57.77777777777777
Sudoeste,Itapetinga,291230,Ibicuí,77.27272727272727,75.0,79.05759162303664,68.75,75.75757575757575,77.27272727272727,62.17948717948718,80.26315789473685,71.31782945736434,76.76056338028168,74.3631659837937,68.14814814814815
Sudoeste,Itapetinga,291350,Iguaí,80.6970509383378,74.57142857142857,68.73065015479877,73.66666666666667,70.75471698113208,72.28915662650603,70.4968944099379,96.50537634408603,98.1283422459893,93.72093023255815,79.95612131714412,95.32710280373831
Sudoeste,Itapetinga,291580,Itambé,80.24691358024691,77.04545454545455,77.77777777777779,79.21348314606742,70.94594594594594,67.97385620915033,68.8715953307393,68.86446886446886,67.97153024911033,69.14498141263941,72.80560070616008,72.61410788381743
Sudoeste,Itapetinga,291640,Itapetinga,66.61073825503355,57.118205349439165,57.437275985663085,53.483992467043315,53.84615384615385,52.42805755395683,53.33960489181562,59.97993981945837,58.83514313919053,54.054054054054056,56.713316536180834,52.843601895734594
Sudoeste,Itapetinga,291680,Itarantim,66.94214876033058,65.91760299625467,63.38582677165354,67.98029556650246,60.6425702811245,64.82412060301507,68.57142857142857,67.7570093457944,58.620689655172406,59.31372549019608,64.39554180414723,63.78378378378379
Sudoeste,Itapetinga,291710,Itororó,80.34188034188034,71.58273381294964,64.72727272727272,71.17117117117117,72.03791469194313,69.34673366834171,64.84375,69.04761904761905,63.22869955156951,70.64220183486239,69.69699768476097,67.56756756756756
Sudoeste,Itapetinga,291970,Macarani,75.44642857142857,68.4931506849315,66.78700361010831,64.55696202531645,69.377990430622,69.87951807228916,61.35265700483091,65.48672566371681,65.81632653061224,64.84848484848484,67.20452474423408,56.32183908045977
Sudoeste,Itapetinga,292000,Maiquinique,72.5,64.86486486486487,57.77777777777777,61.81818181818181,59.70149253731343,51.66666666666667,65.68627450980392,61.76470588235294,59.0,50.0,60.477996405696146,55.10204081632652
Sudoeste,Itapetinga,292270,Nova Canaã,75.70093457943925,83.06010928961749,83.33333333333334,72.0,77.55102040816327,74.71910112359551,71.03448275862068,82.0,82.70676691729322,85.52631578947368,78.76320641995363,71.11111111111111
Sudoeste,Itapetinga,292540,Potiraguá,71.77914110429448,80.98159509202453,70.39473684210526,72.48322147651007,67.47967479674797,59.55882352941176,75.45454545454545,70.53571428571429,66.66666666666666,72.89719626168224,70.82313155097026,68.42105263157895
Sudoeste,Vitória da Conquista,290120,Anagé,67.02898550724638,64.13502109704642,61.57024793388429,72.64957264957265,57.761732851985556,65.60000000000001,57.45614035087719,60.093896713615024,55.140186915887845,58.849557522123895,62.02853415422393,56.60377358490566
Sudoeste,Vitória da Conquista,290290,Barra do Choça,84.3984962406015,78.48324514991182,78.30342577487765,78.83895131086143,75.31083481349911,73.06451612903226,71.70818505338077,76.89463955637707,69.59183673469389,71.900826446281,75.84949572095165,67.02819956616052
Sudoeste,Vitória da Conquista,290350,Belo Campo,76.60550458715596,76.32850241545893,73.99103139013454,77.31481481481481,65.11627906976744,54.12844036697248,63.888888888888886,63.91304347826087,61.72839506172839,61.261261261261254,67.42761613344435,67.36842105263158
Sudoeste,Vitória da Conquista,290395,Bom Jesus da Serra,86.52482269503547,85.20710059171599,85.25641025641025,82.5,68.29268292682927,79.82456140350878,72.22222222222221,84.21052631578947,72.5,73.87387387387388,79.04122002853853,61.111111111111114
Sudoeste,Vitória da Conquista,290515,Caetanos,49.21875,58.18181818181818,61.64383561643836,61.42857142857143,56.08108108108109,62.091503267973856,61.36363636363637,66.07142857142857,61.53846153846154,59.68992248062015,59.73090085300295,48.93617021276596
Sudoeste,Vitória da Conquista,290670,Cândido Sales,65.84821428571429,66.24685138539043,64.07185628742515,60.63829787234043,63.48314606741573,64.34782608695652,64.16666666666667,66.37426900584795,65.09433962264151,64.16382252559727,64.44352898059961,57.467532467532465
Sudoeste,Vitória da Conquista,290689,Caraíbas,66.94915254237289,66.10169491525424,62.903225806451616,63.63636363636363,62.37623762376238,51.4018691588785,62.88659793814433,68.26923076923077,57.28155339805825,61.904761904761905,62.37106876932786,55.42168674698795
Sudoeste,Vitória da Conquista,290870,Condeúba,62.8140703517588,71.57894736842105,71.50537634408603,66.66666666666666,59.183673469387756,61.80904522613066,58.01886792452831,56.98324022346368,54.25531914893617,51.243781094527364,61.40589878179064,54.054054054054056
Sudoeste,Vitória da Conquista,290900,Cordeiros,64.70588235294117,57.692307692307686,68.42105263157895,57.89473684210527,52.112676056338024,47.368421052631575,62.06896551724138,51.24999999999999,54.761904761904766,59.25925925925925,57.553520616630806,44.61538461538462
Sudoeste,Vitória da Conquista,291040,Encruzilhada,71.69811320754717,75.89041095890411,74.50980392156863,76.15894039735099,67.85714285714286,73.12925170068027,72.0,76.19047619047619,68.72727272727272,72.01492537313433,72.81763373340773,75.10373443983403
Sudoeste,Vitória da Conquista,291995,Maetinga,58.730158730158735,71.76470588235294,67.74193548387096,63.51351351351351,53.65853658536586,54.65116279069767,60.86956521739131,53.62318840579711,51.470588235294116,50.0,58.602335484444225,55.223880597014926
Sudoeste,Vitória da Conquista,292145,Mirante,74.33628318584071,69.72477064220183,64.91228070175438,66.95652173913044,54.347826086956516,58.76288659793815,56.97674418604651,57.608695652173914,57.14285714285714,57.647058823529406,61.8415924758429,50.66666666666667
Sudoeste,Vitória da Conquista,292470,Piripá,65.21739130434783,57.52212389380531,56.03448275862068,60.19417475728155,45.08196721311475,51.61290322580645,54.807692307692314,53.0,57.26495726495726,55.45454545454545,55.61902381801716,50.0
Sudoeste,Vitória da Conquista,292500,Planalto,73.47480106100795,67.78350515463917,72.1763085399449,74.6951219512195,65.95092024539878,75.48209366391184,72.12543554006969,69.46308724832215,69.42675159235668,67.67676767676768,70.82547926736383,66.53992395437263
Sudoeste,Vitória da Conquista,292510,Poções,81.84319119669877,79.80922098569158,73.81294964028777,78.13953488372093,73.49397590361446,73.00150829562594,72.77070063694268,73.91304347826086,74.27701674277016,66.93679092382496,74.79979326874381,69.35779816513762
Sudoeste,Vitória da Conquista,292570,Presidente Jânio Quadros,66.66666666666666,65.03496503496503,59.61538461538461,55.64516129032258,67.46031746031747,60.8,61.49068322981367,70.34482758620689,61.78861788617886,62.60869565217392,63.145531942202965,56.310679611650485
Sudoeste,Vitória da Conquista,292665,Ribeirão do Largo,73.64341085271317,59.74025974025974,60.43956043956044,65.71428571428571,67.6923076923077,63.63636363636363,73.80952380952381,69.76744186046511,67.3076923076923,67.85714285714286,66.96079889103144,67.74193548387096
Sudoeste,Vitória da Conquista,293180,Tremedal,70.04405286343612,66.80497925311202,59.16230366492147,64.43298969072166,64.64088397790056,49.162011173184354,50.0,60.98901098901099,66.66666666666666,59.77653631284916,61.1679434591803,56.375838926174495
Sudoeste,Vitória da Conquista,293330,Vitória da Conquista,57.55736772235919,55.69573283858998,57.49810174639332,57.82650142993327,55.209311056880054,56.00288860805199,54.48636938075465,53.50221013260795,51.78038940536748,52.64392708897311,55.2202799409911,49.69953260627643
Sul,Ilhéus,290225,Arataca,81.13207547169812,76.64670658682635,77.55102040816327,77.53623188405797,83.33333333333334,75.0,80.91603053435115,75.63025210084034,80.50847457627118,72.22222222222221,78.0476347117764,75.0
Sul,Ilhéus,290630,Canavieiras,66.8041237113402,75.3875968992248,72.54509018036072,64.28571428571429,57.04989154013015,63.89496717724289,72.37903225806451,69.81519507186859,62.89682539682539,66.33165829145729,67.13900948122289,59.59302325581395
