Macrorregião de Saúde,Região de Saúde,Cod. IBGE,Município,PENTA,POLIO,PNM,TV,%,PENTA.1,POLIO.1,PNM.1,TV.1,%.1,PENTA.2,POLIO.2,PNM.2,TV.2,%.2,PENTA.3,POLIO.3,PNM.3,TV.3,%.3,PENTA.4,POLIO.4,PNM.4,TV.4,%.4
Sul,Jequié,291390,Ipiaú,3.42,1.86,1.86,4.81,0.0,46.4285714285714,49.5341614906832,64.9068322981366,48.1366459627329,0.0,76.7584097859327,75.9938837920489,88.5321100917431,73.8532110091743,0.0,52.2522522522523,62.9129129129129,68.6186186186186,72.5225225225225,0.0,10.81,20.72,22.52,20.72,0.0
Centro Leste,Feira de Santana,291400,Ipirá,44.15,37,55.5,31.97,0.0,63.231850117096,61.8266978922717,66.1592505854801,65.3395784543326,0.0,57.4550128534704,57.5835475578406,61.1825192802057,58.6118251928021,0.0,42.4425634824667,59.1293833131802,58.403869407497,58.645707376058,0.0,24.3,35.55,37.0,36.28,0.0
Oeste,Ibotirama,291410,Ipupiara,123.53,122.55,124.51,131.37,1.0,105.882352941176,99.0196078431373,110.78431372549,106.862745098039,1.0,113.636363636364,109.090909090909,125.0,111.363636363636,1.0,88.785046728972,109.345794392523,102.803738317757,121.495327102804,0.75,84.11,67.29,95.33,72.9,0.25
Sul,Jequié,291420,Irajuba,66.28,81.4,84.88,63.95,0.0,94.1860465116279,74.4186046511628,98.8372093023256,169.767441860465,0.5,96.3414634146341,69.5121951219512,120.731707317073,101.219512195122,0.75,44.0677966101695,45.7627118644068,49.1525423728814,52.5423728813559,0.0,50.85,35.59,45.76,61.02,0.0
Sul,Jequié,291430,Iramaia,77.97,66.1,91.53,87.29,0.0,77.1186440677966,77.9661016949153,88.9830508474576,80.5084745762712,0.0,123.655913978495,122.58064516129,130.10752688172,118.279569892473,1.0,81.8181818181818,74.5454545454545,81.8181818181818,109.090909090909,0.25,24.55,27.27,21.82,5.45,0.0
Centro Leste,Seabra,291440,Iraquara,52.97,46.74,67.99,53.26,0.0,90.9348441926346,86.685552407932,97.1671388101983,81.8696883852691,0.25,82.3056300268097,79.3565683646113,90.6166219839142,100.268096514745,0.25,67.828418230563,79.6246648793566,88.739946380697,83.9142091152815,0.0,33.78,67.56,69.97,64.34,0.0
Centro Leste,Feira de Santana,291450,Irará,92.0,89.43,89.71,86.57,0.0,83.1428571428571,82.2857142857143,90.0,92.8571428571429,0.25,87.5,88.6111111111111,93.0555555555556,95.5555555555556,0.25,76.7371601208459,91.8429003021148,95.7703927492447,93.6555891238671,0.25,64.35,71.6,75.23,68.88,0.0
Centro Norte,Irecê,291460,Irecê,15.09,15.35,16.36,17.71,0.0,114.165261382799,104.806070826307,121.247892074199,116.694772344013,1.0,63.1949882537197,62.8817541111981,70.2427564604542,64.0563821456539,0.0,67.5552170601675,66.1843107387662,66.1843107387662,78.4463061690784,0.0,18.96,23.76,19.88,28.1,0.0
Extremo Sul,Porto Seguro,291465,Itabela,72.64,70.98,87.8,94.82,0.0,79.4824399260629,74.1219963031423,86.5064695009242,65.4343807763401,0.0,88.3196721311475,88.1147540983606,91.3934426229508,90.5737704918033,0.0,79.0196078431373,85.8823529411765,99.8039215686274,87.0588235294118,0.25,61.18,68.82,62.94,77.65,0.0
Centro Leste,Itaberaba,291470,Itaberaba,81.65,85.78,73.29,102.17,0.25,56.6775244299674,58.7404994571118,55.700325732899,54.9402823018458,0.0,60.1750547045952,60.1750547045952,64.6608315098468,62.691466083151,0.0,50.1722158438576,60.0459242250287,72.7898966704937,76.5786452353616,0.0,53.39,70.95,74.74,75.43,0.0
Sul,Itabuna,291480,Itabuna,37.77,34.24,34.28,51.32,0.0,61.1128775834658,61.939586645469,70.429252782194,70.1430842607313,0.0,74.5607870695713,74.2445537596627,83.3801827125791,74.0337315530569,0.0,69.7619047619048,70.6462585034014,75.3741496598639,80.7482993197279,0.0,55.92,52.86,56.22,53.16,0.0
Sul,Ilhéus,291490,Itacaré,59.42,44.41,80.83,54.95,0.0,54.6325878594249,56.2300319488818,66.7731629392971,37.0607028753994,0.0,78.0487804878049,85.3658536585366,95.7317073170732,82.0121951219512,0.25,57.0588235294118,69.4117647058823,82.9411764705882,92.3529411764706,0.0,57.35,69.71,59.12,55.59,0.0
Centro Leste,Itaberaba,291500,Itaeté,28.05,28.05,29.86,41.18,0.0,51.131221719457,59.2760180995475,71.9457013574661,46.606334841629,0.0,59.2964824120603,63.3165829145729,76.8844221105528,68.8442211055276,0.0,32.5688073394495,47.2477064220183,43.1192660550459,50.9174311926606,0.0,16.51,26.15,33.03,48.17,0.0
Sul,Jequié,291510,Itagi,104.57,97.71,106.29,105.14,1.0,93.7142857142857,92.5714285714286,100.0,99.4285714285714,0.5,89.0625,89.5833333333333,94.2708333333333,89.5833333333333,0.0,105.780346820809,107.514450867052,105.780346820809,108.670520231214,1.0,55.49,62.43,83.24,57.23,0.0
Sul,Jequié,291520,Itagibá,11.22,6.83,17.07,4.88,0.0,70.2439024390244,72.6829268292683,78.5365853658537,75.609756097561,0.0,62.6315789473684,59.4736842105263,64.2105263157895,75.2631578947368,0.0,41.2371134020619,51.5463917525773,59.2783505154639,54.639175257732,0.0,47.94,61.86,44.85,55.67,0.0
Extremo Sul,Porto Seguro,291530,Itagimirim,4.81,4.81,5.77,10.58,0.0,31.7307692307692,95.1923076923077,45.1923076923077,25.9615384615385,0.25,38.961038961039,37.6623376623377,31.1688311688312,42.8571428571429,0.0,82.089552238806,79.1044776119403,91.044776119403,70.1492537313433,0.0,125.37,89.55,89.55,44.78,0.25
Centro Norte,Irecê,291535,Itaguaçu da Bahia,27.78,25.93,32.72,29.63,0.0,75.3086419753086,72.2222222222222,79.0123456790123,27.7777777777778,0.0,67.2131147540984,61.2021857923497,85.2459016393443,59.0163934426229,0.0,73.2620320855615,75.4010695187166,78.0748663101604,85.0267379679144,0.0,85.03,68.98,67.38,44.92,0.0
Sul,Itabuna,291540,Itaju do Colônia,54.88,52.44,78.05,80.49,0.0,128.048780487805,125.609756097561,137.80487804878,113.414634146341,1.0,85.7142857142857,73.8095238095238,83.3333333333333,101.190476190476,0.25,59.5959595959596,60.6060606060606,63.6363636363636,56.5656565656566,0.0,27.27,27.27,15.15,30.3,0.0
Sul,Itabuna,291550,Itajuípe,50.92,53.85,58.61,47.25,0.0,86.0805860805861,83.8827838827839,91.5750915750916,78.7545787545788,0.0,102.459016393443,103.27868852459,115.16393442623,88.5245901639344,0.75,67.2597864768683,66.9039145907473,68.3274021352313,62.9893238434164,0.0,71.53,57.65,49.11,89.68,0.0
Extremo Sul,Teixeira de Freitas,291560,Itamaraju,91.49,92.41,100.83,86.49,0.25,84.2738205365402,85.8464384828862,90.3792784458834,76.5032377428307,0.0,75.5639097744361,76.0338345864662,82.9887218045113,82.5187969924812,0.0,73.5700197238659,81.9526627218935,89.3491124260355,86.2919132149901,0.0,24.26,26.33,34.62,25.15,0.0
Sul,Jequié,291570,Itamari,16.46,7.59,12.66,20.25,0.0,35.4430379746835,44.3037974683544,84.8101265822785,62.0253164556962,0.0,78.021978021978,64.8351648351648,69.2307692307692,56.043956043956,0.0,41.8181818181818,47.2727272727273,47.2727272727273,57.2727272727273,0.0,51.82,43.64,40.91,43.64,0.0
Sudoeste,Itapetinga,291580,Itambé,0.0,-,9.82,-,0.0,115.272727272727,67.2727272727273,114.181818181818,106.545454545455,0.75,130.4,102.8,136.0,127.6,1.0,64.0151515151515,70.8333333333333,75.3787878787879,74.6212121212121,0.0,82.95,101.14,89.77,130.68,0.5
Nordeste,Alagoinhas,291590,Itanagra,81.82,64.77,86.36,82.95,0.0,101.136363636364,92.0454545454545,117.045454545455,129.545454545455,0.75,124.358974358974,120.512820512821,111.538461538462,117.948717948718,1.0,104.878048780488,106.09756097561,135.365853658537,104.878048780488,1.0,171.95,171.95,153.66,62.2,0.75
Extremo Sul,Teixeira de Freitas,291600,Itanhém,96.6,165.11,101.28,96.6,1.0,82.5531914893617,82.9787234042553,89.7872340425532,96.1702127659574,0.25,93.8775510204082,93.8775510204082,93.3673469387755,100.0,0.25,82.5136612021858,80.8743169398907,103.825136612022,97.2677595628415,0.5,96.72,95.08,91.8,83.61,0.5
Leste,Salvador,291610,Itaparica,112.15,86.23,120.65,119.03,0.75,38.4615384615385,53.4412955465587,40.4858299595142,21.4574898785425,0.0,8.11808118081181,8.48708487084871,6.64206642066421,7.01107011070111,0.0,18.0257510729614,19.7424892703863,24.4635193133047,33.4763948497854,0.0,20.6,19.31,12.88,15.45,0.0
Sul,Itabuna,291620,Itapé,92.13,87.4,84.25,151.97,0.25,105.511811023622,105.511811023622,112.59842519685,90.5511811023622,1.0,135.576923076923,136.538461538462,132.692307692308,127.884615384615,1.0,79.6747967479675,80.4878048780488,79.6747967479675,95.9349593495935,0.25,36.59,36.59,39.02,29.27,0.0
Extremo Sul,Porto Seguro,291630,Itapebi,18.6,11.63,31.78,22.48,0.0,45.7364341085271,55.8139534883721,62.7906976744186,76.7441860465116,0.0,22.2222222222222,24.8366013071895,27.4509803921569,40.5228758169935,0.0,17.6470588235294,37.5,37.5,39.7058823529412,0.0,37.5,39.71,48.53,28.68,0.0
Sudoeste,Itapetinga,291640,Itapetinga,107.71,93.12,133.67,150.73,0.75,50.9174311926606,50.0917431192661,58.8073394495413,44.5871559633027,0.0,64.2521166509878,62.1825023518344,76.1053621825023,68.203198494826,0.0,42.3269809428285,46.3390170511535,50.8525576730191,54.6639919759278,0.0,48.14,52.66,52.36,49.05,0.0
Nordeste,Alagoinhas,291650,Itapicuru,137.35,148.4,140.29,155.04,1.0,78.1326781326781,78.1326781326781,91.6461916461917,87.4692874692875,0.25,104.696132596685,103.867403314917,111.878453038674,117.127071823204,1.0,92.5531914893617,110.372340425532,112.765957446809,112.765957446809,0.75,33.51,51.06,46.28,55.05,0.0
Sul,Itabuna,291660,Itapitanga,35.79,38.95,46.32,44.21,0.0,61.0526315789474,60.0,72.6315789473684,54.7368421052632,0.0,71.7948717948718,73.5042735042735,106.837606837607,59.8290598290598,0.25,113.04347826087,117.391304347826,109.782608695652,139.130434782609,1.0,55.43,52.17,61.96,68.48,0.0
Sul,Jequié,291670,Itaquara,13.73,15.69,16.67,7.84,0.0,59.8039215686275,38.2352941176471,65.6862745098039,59.8039215686275,0.0,63.3663366336634,60.3960396039604,76.2376237623762,73.2673267326733,0.0,45.0,61.0,78.0,74.0,0.0,57.0,84.0,87.0,42.0,0.0
Sudoeste,Itapetinga,291680,Itarantim,15.66,10.84,13.65,21.69,0.0,39.3574297188755,43.7751004016064,45.3815261044177,33.7349397590361,0.0,83.8095238095238,89.5238095238095,88.5714285714286,88.0952380952381,0.0,73.3644859813084,77.5700934579439,82.2429906542056,94.392523364486,0.0,57.48,75.7,82.71,70.09,0.0
Leste,Santo Antônio de Jesus,291685,Itatim,135.18,128.64,137.19,141.71,1.0,116.582914572864,118.592964824121,125.628140703518,116.08040201005,1.0,90.8212560386473,91.304347826087,94.6859903381642,110.628019323671,0.25,150.847457627119,153.107344632768,159.887005649718,186.440677966102,1.0,150.85,135.59,133.9,172.88,1.0
Sul,Jequié,291690,Itiruçú,2.08,2.08,8.33,9.72,0.0,85.4166666666667,90.2777777777778,97.9166666666667,103.472222222222,0.5,109.62962962963,109.62962962963,97.7777777777778,105.925925925926,1.0,119.166666666667,116.666666666667,120.0,129.166666666667,1.0,77.5,97.5,160.0,115.0,0.75
Norte,Senhor do Bonfim,291700,Itiúba,38.91,24.6,40.93,40.12,0.0,69.1532258064516,85.8870967741936,106.048387096774,86.491935483871,0.25,55.7303370786517,97.0786516853933,119.325842696629,102.247191011236,0.75,90.5737704918033,87.0901639344262,85.8606557377049,79.7131147540984,0.0,52.87,58.4,60.86,64.55,0.0
Sudoeste,Itapetinga,291710,Itororó,55.9,50.26,59.49,67.69,0.0,61.025641025641,60.0,84.1025641025641,79.4871794871795,0.0,158.59375,152.34375,171.09375,137.5,1.0,114.880952380952,129.166666666667,154.166666666667,138.690476190476,1.0,96.43,101.79,135.71,128.57,1.0
Sudoeste,Brumado,291720,Ituaçu,79.47,63.88,86.69,94.68,0.0,85.5513307984791,80.9885931558935,85.5513307984791,72.2433460076046,0.0,92.5311203319502,91.2863070539419,90.4564315352697,97.5103734439834,0.25,56.2248995983936,77.5100401606426,79.9196787148594,94.7791164658635,0.0,91.57,68.67,55.42,87.95,0.0
Sul,Valença,291730,Ituberá,87.85,91.53,93.79,84.46,0.0,74.8587570621469,76.271186440678,76.271186440678,77.9661016949153,0.0,85.9375,85.625,99.0625,91.25,0.25,57.3446327683616,77.1186440677966,75.9887005649718,84.7457627118644,0.0,43.22,42.37,44.07,52.54,0.0
Sudoeste,Guanambi,291733,Iuiú,92.2,79.43,94.33,96.45,0.25,73.758865248227,75.886524822695,91.4893617021277,82.2695035460993,0.0,104.464285714286,101.785714285714,98.2142857142857,95.5357142857143,1.0,89.4736842105263,118.421052631579,131.578947368421,143.859649122807,0.75,81.58,100.0,100.0,126.32,0.75
Oeste,Santa Maria da Vitória,291735,Jaborandi,70.23,52.67,72.52,81.68,0.0,83.206106870229,73.2824427480916,78.6259541984733,75.5725190839695,0.0,81.25,79.6875,76.5625,63.28125,0.0,112.781954887218,117.293233082707,130.075187969925,119.548872180451,1.0,90.23,69.92,101.5,74.44,0.25
Sudoeste,Guanambi,291740,Jacaraci,78.36,79.1,83.58,75.37,0.0,83.5820895522388,85.8208955223881,82.8358208955224,74.6268656716418,0.0,84.4961240310078,82.9457364341085,96.8992248062015,88.3720930232558,0.25,60.0,60.6451612903226,60.0,56.7741935483871,0.0,104.52,89.03,75.48,61.94,0.25
Centro Norte,Jacobina,291750,Jacobina,81.52,65.78,90.17,85.93,0.0,92.5062447960033,95.2539550374688,99.3338884263114,94.421315570358,0.5,95.9810874704492,96.6115051221434,102.20646178093,87.5492513790386,0.75,71.7357910906298,83.1029185867896,90.0921658986175,101.152073732719,0.25,33.41,61.06,63.13,70.28,0.0
Sul,Jequié,291760,Jaguaquara,66.71,61.78,78.77,82.6,0.0,57.2602739726027,61.2328767123288,69.8630136986301,60.0,0.0,88.936170212766,85.6737588652482,88.3687943262411,81.9858156028369,0.0,65.1773981603154,74.5072273324573,81.0775295663601,84.8883048620237,0.0,65.05,70.57,68.99,77.66,0.0
Norte,Senhor do Bonfim,291770,Jaguarari,93.29,92.57,94.96,108.15,0.25,66.4268585131894,83.2134292565947,102.637889688249,96.4028776978417,0.5,44.7867298578199,99.0521327014218,101.658767772512,100.236966824645,0.75,98.5611510791367,92.326139088729,97.1223021582734,103.117505995204,0.75,76.26,77.7,65.47,83.45,0.0
Leste,Santo Antônio de Jesus,291780,Jaguaripe,86.34,81.99,109.94,91.3,0.25,104.968944099379,98.7577639751553,104.968944099379,106.832298136646,1.0,80.6930693069307,78.2178217821782,80.1980198019802,91.0891089108911,0.0,58.6854460093897,76.5258215962441,84.9765258215962,79.81220657277,0.0,53.52,47.89,45.07,80.28,0.0
Nordeste,Alagoinhas,291790,Jandaíra,42.86,25,50.6,48.81,0.0,70.8333333333333,69.6428571428571,75.5952380952381,60.7142857142857,0.0,67.1532846715328,65.6934306569343,70.0729927007299,86.1313868613139,0.0,63.448275862069,63.448275862069,80.0,82.7586206896552,0.0,51.72,49.66,41.38,41.38,0.0
Sul,Jequié,291800,Jequié,67.52,61.42,76.43,81.46,0.0,71.0940499040307,71.1324376199616,80.1919385796545,73.7811900191939,0.25,83.3193277310924,83.3193277310924,91.1764705882353,84.6638655462185,0.0,63.5284486287352,78.7556283258289,84.1997544003275,89.643880474826,0.0,38.8,56.12,58.08,54.4,0.0
Norte,Paulo Afonso,291810,Jeremoabo,96.28,83.47,90.5,151.45,0.5,40.2892561983471,47.5206611570248,38.8429752066116,54.9586776859504,0.0,58.980044345898,55.6541019955654,63.8580931263858,50.3325942350333,0.0,85.3503184713376,95.3290870488323,99.1507430997877,92.1443736730361,0.5,58.6,82.8,75.8,84.08,0.0
Leste,Santo Antônio de Jesus,291820,Jiquiriçá,57.89,45.39,58.55,64.47,0.0,82.2368421052632,86.1842105263158,87.5,89.4736842105263,0.0,104.285714285714,104.285714285714,105.0,93.5714285714286,0.75,145.394736842105,149.342105263158,170.394736842105,137.5,1.0,126.32,114.47,114.47,150.0,1.0
Sul,Jequié,291830,Jitaúna,82.29,73.71,97.71,84.57,0.25,76.5714285714286,68.5714285714286,86.8571428571429,75.4285714285714,0.0,54.5454545454545,54.5454545454545,64.2857142857143,50.6493506493507,0.0,47.9166666666667,54.1666666666667,71.5277777777778,51.3888888888889,0.0,2.08,0.0,14.58,12.5,0.0
Centro Norte,Irecê,291835,João Dourado,71.75,66.2,86.15,77.84,0.0,90.8587257617729,92.2437673130194,97.2299168975069,87.8116343490305,0.25,94.3152454780362,94.3152454780362,106.71834625323,94.3152454780362,0.25,74.3764172335601,72.7891156462585,83.6734693877551,82.9931972789116,0.25,23.13,57.82,49.66,47.62,0.0
Norte,Juazeiro,291840,Juazeiro,101.39,95.49,106.91,146.77,1.0,51.5565679574791,51.6831181979246,56.8969881042774,71.0706150341686,0.0,9.94353056714952,15.2958507242819,17.7510434569114,16.0324085440707,0.0,13.4449977365324,16.364870982345,17.5645088275238,25.4413761883205,0.0,24.85,30.62,34.36,41.83,0.0
Extremo Sul,Teixeira de Freitas,291845,Jucuruçu,34.69,23.47,29.59,7.14,0.0,35.7142857142857,35.7142857142857,42.8571428571429,40.8163265306122,0.0,84.0,89.0,96.0,79.0,0.25,114.942528735632,122.988505747126,134.48275862069,128.735632183908,1.0,113.79,106.9,62.07,93.1,0.5
Centro Norte,Irecê,291850,Jussara,65.78,64,74.22,65.33,0.0,89.3333333333333,89.3333333333333,104.0,88.4444444444444,0.25,105.853658536585,106.829268292683,107.317073170732,104.878048780488,1.0,84.3137254901961,84.8039215686274,94.6078431372549,85.7843137254902,0.0,66.18,66.18,73.53,60.29,0.0
Sul,Itabuna,291855,Jussari,42.86,43.96,51.65,51.65,0.0,78.021978021978,85.7142857142857,116.483516483516,84.6153846153846,0.25,102.127659574468,96.8085106382979,91.4893617021277,115.957446808511,0.75,71.4285714285714,69.3877551020408,62.2448979591837,83.6734693877551,0.0,48.98,48.98,48.98,76.53,0.0
Sudoeste,Brumado,291860,Jussiape,83.61,77.05,109.84,132.79,0.5,106.55737704918,98.3606557377049,108.196721311475,113.114754098361,1.0,94.1176470588235,86.7647058823529,95.5882352941177,91.1764705882353,0.25,94.8051948051948,96.1038961038961,87.012987012987,112.987012987013,0.5,54.55,66.23,58.44,66.23,0.0
Sul,Jequié,291870,Lafaiete Coutinho,103.23,96.77,129.03,87.1,0.75,93.5483870967742,93.5483870967742,116.129032258065,106.451612903226,0.5,140.909090909091,131.818181818182,138.636363636364,72.7272727272727,0.75,93.1818181818182,88.6363636363636,109.090909090909,109.090909090909,0.5,27.27,27.27,13.64,13.64,0.0
Sudoeste,Guanambi,291875,Lagoa Real,100.75,99.25,110.53,105.26,1.0,89.4736842105263,93.984962406015,100.751879699248,91.7293233082707,0.25,76.3888888888889,74.3055555555556,67.3611111111111,74.3055555555556,0.0,51.5151515151515,51.5151515151515,57.5757575757576,61.2121212121212,0.0,70.91,63.64,81.82,63.64,0.0
Leste,Santo Antônio de Jesus,291880,Laje,71.28,15.25,74.11,90.43,0.0,88.2978723404255,81.2056737588652,92.5531914893617,93.2624113475177,0.25,67.7083333333333,64.9305555555556,67.7083333333333,61.8055555555556,0.0,80.6949806949807,79.1505791505791,93.8223938223938,84.5559845559846,0.0,49.81,49.81,69.5,47.49,0.0
Extremo Sul,Teixeira de Freitas,291890,Lajedão,175.68,143.24,183.78,194.59,1.0,178.378378378378,175.675675675676,186.486486486486,145.945945945946,1.0,100.0,103.571428571429,132.142857142857,91.0714285714286,0.75,162.962962962963,161.111111111111,140.740740740741,196.296296296296,1.0,83.33,77.78,66.67,50.0,0.0
Centro Leste,Itaberaba,291900,Lajedinho,122.22,122.22,104.44,102.22,1.0,84.4444444444444,97.7777777777778,86.6666666666667,66.6666666666667,0.25,66.6666666666667,69.0476190476191,78.5714285714286,90.4761904761905,0.0,85.7142857142857,102.380952380952,111.904761904762,76.1904761904762,0.5,92.86,64.29,50.0,71.43,0.0
Sul,Jequié,291905,Lajedo do Tabocal,42.37,3.39,45.76,33.9,0.0,101.694915254237,118.64406779661,118.64406779661,159.322033898305,0.75,76.530612244898,80.6122448979592,101.020408163265,94.8979591836735,0.25,62.5,73.8636363636364,62.5,90.9090909090909,0.0,92.05,88.64,51.14,92.05,0.0
Centro Leste,Serrinha,291910,Lamarão,87.61,53.1,93.81,91.15,0.0,104.424778761062,90.2654867256637,112.389380530973,96.4601769911504,0.75,93.75,87.5,108.75,110.0,0.5,66.1971830985916,64.7887323943662,61.9718309859155,64.7887323943662,0.0,84.51,46.48,80.28,59.15,0.0
Centro Norte,Irecê,291915,Lapão,39.29,44.76,50.71,41.43,0.0,71.1904761904762,70.0,104.761904761905,80.7142857142857,0.25,95.0118764845606,97.3871733966746,103.32541567696,101.425178147268,1.0,89.9313501144165,91.304347826087,90.6178489702517,91.304347826087,0.0,76.89,87.19,94.05,80.32,0.0
Leste,Salvador,291920,Lauro de Freitas,49.02,38.53,55.0,57.44,0.0,61.287370347773,61.3483831604637,70.1647345942648,62.2330689444783,0.0,90.372967803634,89.9266815428754,98.0873445967485,88.1096589097864,0.25,46.0306871247498,53.6357571714476,65.0100066711141,59.6731154102735,0.0,25.62,35.62,40.23,29.02,0.0
Centro Leste,Seabra,291930,Lençóis,44.52,37.42,67.1,65.81,0.0,47.0967741935484,52.258064516129,67.741935483871,56.1290322580645,0.0,50.3448275862069,58.6206896551724,60.0,71.7241379310345,0.0,99.1452991452991,95.7264957264957,94.017094017094,93.1623931623932,0.5,87.18,87.18,107.69,94.87,0.25
Sudoeste,Guanambi,291940,Licínio de Almeida,109.6,124.8,105.6,110.4,1.0,96.0,94.4,108.8,94.4,0.75,128.695652173913,128.695652173913,119.130434782609,126.086956521739,1.0,76.8115942028985,76.8115942028985,78.9855072463768,89.1304347826087,0.0,56.52,56.52,50.0,45.65,0.0
Sudoeste,Brumado,291950,Livramento de Nossa Senhora,113.99,114.18,117.54,117.16,1.0,102.611940298507,102.425373134328,112.873134328358,99.8134328358209,1.0,108.228980322004,107.692307692308,109.12343470483,104.472271914132,1.0,95.8974358974359,99.6581196581197,100.854700854701,106.153846153846,1.0,73.33,75.38,83.08,89.74,0.0
Oeste,Barreiras,291955,Luís Eduardo Magalhães,76.96,61.79,82.08,83.21,0.0,66.1904761904762,80.2976190476191,86.7261904761905,84.1666666666667,0.0,68.9716312056738,76.4184397163121,84.338061465721,76.1820330969267,0.0,73.0356133408706,72.8094968908988,84.4544940644432,85.9807801017524,0.0,31.88,43.08,39.01,43.08,0.0
Centro Leste,Itaberaba,291960,Macajuba,61.81,56.25,69.44,68.75,0.0,72.9166666666667,76.3888888888889,88.1944444444444,88.8888888888889,0.25,84.5303867403315,82.8729281767956,76.7955801104972,93.9226519337017,0.0,68.2432432432432,73.6486486486486,87.8378378378378,91.8918918918919,0.0,81.08,87.16,77.03,68.92,0.0
Sudoeste,Itapetinga,291970,Macarani,117.44,110.26,125.64,150.77,1.0,34.8717948717949,34.8717948717949,39.4871794871795,33.3333333333333,0.0,32.3671497584541,44.9275362318841,46.3768115942029,56.5217391304348,0.0,43.8914027149321,41.1764705882353,45.2488687782805,63.8009049773756,0.0,62.44,32.58,48.87,52.94,0.0
Sudoeste,Brumado,291980,Macaúbas,23.74,23.92,22.53,23.92,0.0,32.9289428076257,43.5008665511265,41.421143847487,27.209705372617,0.0,80.082135523614,85.4209445585216,81.3141683778234,79.6714579055441,0.0,59.963768115942,78.4420289855072,85.8695652173913,79.1666666666667,0.0,71.2,57.61,83.7,79.89,0.0
Norte,Paulo Afonso,291990,Macururé,76.79,67.86,75.89,97.32,0.25,83.9285714285714,85.7142857142857,102.678571428571,107.142857142857,0.5,83.5051546391753,78.3505154639175,93.8144329896907,156.701030927835,0.25,103.333333333333,98.8888888888889,107.777777777778,116.666666666667,1.0,106.67,110.0,76.67,113.33,0.75
Leste,Salvador,291992,Madre de Deus,48.9,48.58,67.19,45.74,0.0,93.0599369085173,95.583596214511,107.88643533123,82.3343848580442,0.5,72.8045325779037,69.4050991501416,73.9376770538244,70.5382436260623,0.0,74.2957746478873,74.6478873239437,80.6338028169014,87.3239436619718,0.0,45.42,27.46,40.14,42.25,0.0
Sudoeste,Vitória da Conquista,291995,Maetinga,37.04,32.1,50.62,35.8,0.0,96.2962962962963,96.2962962962963,87.6543209876543,112.345679012346,0.75,72.8260869565217,70.6521739130435,75.0,91.304347826087,0.0,111.594202898551,110.144927536232,124.63768115942,105.797101449275,1.0,191.3,178.26,160.87,117.39,1.0
Sudoeste,Itapetinga,292000,Maiquinique,33.83,9.02,31.58,12.78,0.25,16.5413533834586,119.548872180451,19.5488721804511,21.0526315789474,0.25,40.1960784313725,40.1960784313725,53.921568627451,55.8823529411765,0.0,35.6435643564356,36.6336633663366,39.6039603960396,87.1287128712871,0.0,106.93,89.11,62.38,65.35,0.25
Centro Norte,Jacobina,292010,Mairi,55.05,46.46,70.2,73.23,0.0,78.7878787878788,70.7070707070707,94.9494949494949,78.2828282828283,0.0,92.8571428571429,95.8333333333333,102.97619047619,125.0,0.75,72.0588235294118,68.1372549019608,74.0196078431373,92.156862745098,0.0,67.65,60.29,75.0,69.12,0.0
Sudoeste,Guanambi,292020,Malhada,90.31,87.6,97.67,87.21,0.25,98.4496124031008,98.062015503876,101.937984496124,108.139534883721,1.0,75.2613240418118,79.4425087108014,81.184668989547,84.3205574912892,0.0,77.0161290322581,88.7096774193548,81.0483870967742,81.8548387096774,0.0,65.32,75.0,66.53,83.47,0.0
Sudoeste,Brumado,292030,Malhada de Pedras,102.75,104.59,93.58,106.42,0.75,88.9908256880734,91.743119266055,108.256880733945,89.9082568807339,0.25,114.814814814815,113.888888888889,102.777777777778,98.1481481481482,1.0,93.4065934065934,108.791208791209,110.989010989011,124.175824175824,0.75,128.57,102.2,85.71,105.49,0.75
Sul,Jequié,292040,Manoel Vitorino,65.17,46.63,69.66,65.73,0.0,95.5056179775281,93.8202247191011,99.438202247191,100.561797752809,0.75,94.5,92.5,102.0,89.0,0.25,78.8659793814433,79.8969072164948,84.5360824742268,102.061855670103,0.25,72.68,92.78,102.06,64.95,0.25
Oeste,Barreiras,292045,Mansidão,282.56,243.02,306.98,222.09,1.0,176.744186046512,183.720930232558,210.46511627907,187.209302325581,1.0,227.027027027027,240.540540540541,228.378378378378,198.648648648649,1.0,87.2549019607843,89.2156862745098,101.960784313725,118.627450980392,0.5,29.41,11.76,11.76,11.76,0.0
Sul,Jequié,292050,Maracás,93.83,85.25,93.57,105.63,0.25,90.6166219839142,92.2252010723861,102.680965147453,90.0804289544236,0.25,98.0716253443526,98.3471074380165,89.5316804407714,99.7245179063361,0.75,84.8238482384824,86.449864498645,93.2249322493225,86.1788617886179,0.0,73.17,72.36,69.92,99.19,0.25
Leste,Cruz das Almas,292060,Maragogipe,84.0,72.4,86.0,89.8,0.0,72.0,79.0,79.8,79.6,0.0,85.0746268656716,95.3091684434968,97.6545842217484,83.5820895522388,0.5,69.0423162583519,84.8552338530067,81.2917594654788,97.1046770601336,0.25,38.08,42.76,46.77,58.8,0.0
Sul,Itabuna,292070,Maraú,78.26,78.74,90.82,76.33,0.0,136.714975845411,132.850241545894,163.768115942029,131.400966183575,1.0,144.247787610619,129.646017699115,148.672566371681,149.557522123894,1.0,88.2591093117409,106.072874493927,111.740890688259,111.336032388664,0.75,74.09,81.38,83.81,117.81,0.25
