Unnamed: 0,Unnamed: 1,Nº,%,Unnamed: 4,Nº.1,%.1,Unnamed: 7,Nº.2,%.2,Unnamed: 10,Nº.3,%.3,Unnamed: 13,Nº.4,%.4,Unnamed: 16,Nº.5,%.5,Unnamed: 19,Nº.6,%.6
291020,Dom Macedo Costa,31.0,93.9393939393939,,22.0,84.6153846153846,,37.0,80.4347826086957,,26.0,96.2962962962963,,29.0,100.0,,29.0,93.5483870967742,,27.0,90.0
291030,Elísio Medrado,57.0,96.6101694915254,,49.0,84.4827586206897,,65.0,92.8571428571429,,56.0,93.3333333333333,,59.0,93.6507936507936,,62.0,91.1764705882353,,54.0,94.7368421052632
291685,Itatim,76.0,91.566265060241,,64.0,85.3333333333333,,46.0,85.1851851851852,,80.0,89.8876404494382,,76.0,97.4358974358974,,104.0,96.2962962962963,,84.0,95.4545454545455
291780,Jaguaripe,58.0,90.625,,69.0,92.0,,66.0,91.6666666666667,,72.0,92.3076923076923,,67.0,90.5405405405405,,71.0,83.5294117647059,,77.0,87.5
291820,Jiquiriçá,41.0,71.9298245614035,,41.0,64.0625,,56.0,68.2926829268293,,45.0,58.4415584415584,,67.0,83.75,,82.0,93.1818181818182,,64.0,90.1408450704225
291880,Laje,117.0,92.8571428571429,,123.0,94.6153846153846,,116.0,89.922480620155,,102.0,95.3271028037383,,118.0,89.3939393939394,,127.0,92.7007299270073,,109.0,86.5079365079365
292130,Milagres,65.0,98.4848484848485,,68.0,91.8918918918919,,68.0,91.8918918918919,,68.0,97.1428571428571,,55.0,100.0,,80.0,91.9540229885057,,79.0,94.0476190476191
292220,Muniz Ferreira,34.0,91.8918918918919,,40.0,90.9090909090909,,45.0,95.7446808510638,,44.0,95.6521739130435,,45.0,100.0,,42.0,91.304347826087,,32.0,94.1176470588235
292240,Mutuípe,153.0,98.0769230769231,,121.0,96.031746031746,,131.0,96.3235294117647,,129.0,96.2686567164179,,126.0,90.0,,123.0,92.4812030075188,,113.0,87.5968992248062
292250,Nazaré,191.0,95.0248756218905,,177.0,93.6507936507936,,167.0,95.4285714285714,,183.0,95.3125,,149.0,93.125,,186.0,93.4673366834171,,181.0,94.2708333333333
292280,Nova Itarana,34.0,85.0,,36.0,81.8181818181818,,32.0,69.5652173913043,,25.0,67.5675675675676,,52.0,91.2280701754386,,34.0,87.1794871794872,,50.0,87.719298245614
292575,Presidente Tancredo Neves,88.0,86.2745098039216,,97.0,74.6153846153846,,94.0,76.4227642276423,,96.0,76.1904761904762,,86.0,74.1379310344828,,101.0,68.7074829931973,,98.0,67.1232876712329
292730,Salinas da Margarida,60.0,96.7741935483871,,67.0,97.1014492753623,,66.0,94.2857142857143,,57.0,89.0625,,66.0,90.4109589041096,,96.0,97.9591836734694,,65.0,87.8378378378378
292850,Santa Teresinha,72.0,94.7368421052632,,63.0,91.304347826087,,49.0,92.4528301886792,,77.0,100.0,,70.0,94.5945945945946,,69.0,93.2432432432432,,66.0,88.0
292870,Santo Antônio de Jesus,135.0,95.7446808510638,,125.0,91.9117647058823,,128.0,90.7801418439716,,116.0,80.5555555555556,,154.0,89.0173410404624,,124.0,95.3846153846154,,123.0,95.3488372093023
292910,São Felipe,58.0,93.5483870967742,,67.0,94.3661971830986,,72.0,93.5064935064935,,53.0,88.3333333333333,,46.0,92.0,,67.0,98.5294117647059,,56.0,93.3333333333333
292940,São Miguel das Matas,122.0,89.051094890511,,114.0,83.2116788321168,,110.0,88.7096774193548,,76.0,77.5510204081633,,105.0,88.2352941176471,,104.0,90.4347826086957,,115.0,89.84375
293210,Ubaíra,52.0,92.8571428571429,,56.0,83.5820895522388,,42.0,85.7142857142857,,59.0,76.6233766233766,,54.0,88.5245901639344,,52.0,83.8709677419355,,59.0,89.3939393939394
293317,Varzedo,555.0,96.3541666666667,,546.0,96.9804618117229,,593.0,96.1102106969206,,519.0,93.5135135135135,,551.0,94.1880341880342,,475.0,81.8965517241379,,541.0,90.3171953255426
2905,Nordeste,3580.0,83.4109972041007,,3634.0,83.0249029015307,,3763.0,82.5219298245614,,4102.0,85.1921079958463,,3980.0,82.7270837663687,,4134.0,82.2686567164179,,4057.0,80.3843867644145
29051,Região de Alagoinhas,2470.0,85.4080221300138,,2510.0,87.1225269003818,,2535.0,86.637047163363,,2656.0,86.7123734900424,,2704.0,87.9349593495935,,2776.0,86.2379621000311,,2808.0,84.3496545509162
290030,Acajutiba,107.0,97.2727272727273,,93.0,93.0,,89.0,88.1188118811881,,90.0,85.7142857142857,,91.0,88.3495145631068,,88.0,72.1311475409836,,73.0,68.8679245283019
290070,Alagoinhas,835.0,91.8591859185919,,919.0,92.3618090452261,,869.0,90.1452282157676,,954.0,91.64265129683,,911.0,94.2088934850052,,917.0,91.7917917917918,,928.0,88.7189292543021
290190,Aporá,74.0,69.811320754717,,57.0,67.0588235294118,,92.0,92.9292929292929,,91.0,83.4862385321101,,88.0,82.2429906542056,,92.0,85.1851851851852,,86.0,87.7551020408163
290205,Araças,52.0,98.1132075471698,,60.0,84.5070422535211,,45.0,97.8260869565217,,53.0,81.5384615384615,,48.0,88.8888888888889,,56.0,86.1538461538462,,55.0,83.3333333333333
290220,Aramari,50.0,86.2068965517241,,37.0,86.046511627907,,47.0,92.156862745098,,44.0,89.7959183673469,,45.0,91.8367346938776,,41.0,85.4166666666667,,52.0,85.2459016393443
290700,Cardeal da Silva,47.0,85.4545454545455,,47.0,90.3846153846154,,37.0,100.0,,39.0,100.0,,50.0,98.0392156862745,,35.0,81.3953488372093,,43.0,91.4893617021277
290750,Catu,267.0,92.0689655172414,,279.0,94.5762711864407,,280.0,98.9399293286219,,263.0,97.0479704797048,,288.0,94.1176470588235,,302.0,90.6906906906907,,305.0,88.6627906976744
290960,Crisópolis,85.0,68.0,,64.0,54.2372881355932,,71.0,60.6837606837607,,69.0,57.9831932773109,,63.0,59.4339622641509,,86.0,76.1061946902655,,85.0,64.3939393939394
291050,Entre Rios,166.0,86.4583333333333,,202.0,94.8356807511737,,206.0,87.6595744680851,,204.0,85.3556485355649,,206.0,90.3508771929825,,197.0,85.2813852813853,,200.0,76.9230769230769
291060,Esplanada,176.0,93.1216931216931,,170.0,94.4444444444444,,165.0,91.1602209944751,,169.0,97.1264367816092,,173.0,89.6373056994819,,174.0,89.6907216494845,,183.0,88.4057971014493
291370,Inhambupe,147.0,72.7722772277228,,139.0,79.8850574712644,,170.0,80.188679245283,,184.0,82.1428571428571,,198.0,80.4878048780488,,161.0,70.0,,156.0,74.6411483253589
291590,Itanagra,23.0,100.0,,33.0,97.0588235294118,,23.0,92.0,,30.0,85.7142857142857,,38.0,95.0,,31.0,93.9393939393939,,25.0,78.125
291650,Itapicuru,87.0,58.7837837837838,,78.0,53.0612244897959,,90.0,57.6923076923077,,84.0,54.9019607843137,,109.0,71.7105263157895,,139.0,86.3354037267081,,157.0,89.7142857142857
291790,Jandaíra,37.0,84.0909090909091,,33.0,94.2857142857143,,32.0,88.8888888888889,,46.0,97.8723404255319,,36.0,85.7142857142857,,54.0,90.0,,55.0,90.1639344262295
292330,Ouriçangas,27.0,45.7627118644068,,32.0,59.2592592592593,,21.0,44.6808510638298,,40.0,85.1063829787234,,28.0,52.8301886792453,,50.0,72.463768115942,,44.0,72.1311475409836
292410,Pedrão,31.0,91.1764705882353,,44.0,93.6170212765958,,32.0,80.0,,41.0,80.3921568627451,,42.0,93.3333333333333,,45.0,93.75,,40.0,75.4716981132076
292700,Rio Real,173.0,89.1752577319588,,155.0,93.9393939393939,,197.0,94.2583732057416,,196.0,92.8909952606635,,207.0,93.2432432432432,,229.0,87.7394636015326,,217.0,85.7707509881423
292970,Sátiro Dias,86.0,85.1485148514851,,68.0,93.1506849315068,,69.0,79.3103448275862,,59.0,70.2380952380952,,83.0,74.7747747747748,,79.0,78.2178217821782,,104.0,88.135593220339
29052,Região de Ribeira do Pombal,1110.0,79.2857142857143,,1124.0,75.1336898395722,,1228.0,75.1529987760098,,1446.0,82.5342465753425,,1276.0,73.5023041474654,,1358.0,75.1937984496124,,1249.0,72.7008149010477
290035,Adustina,35.0,92.1052631578947,,40.0,97.5609756097561,,54.0,70.1298701298701,,82.0,96.4705882352941,,59.0,88.0597014925373,,53.0,64.6341463414634,,48.0,52.1739130434783
290160,Antas,56.0,86.1538461538462,,49.0,62.0253164556962,,59.0,75.6410256410256,,72.0,88.8888888888889,,66.0,83.5443037974684,,65.0,87.8378378378378,,68.0,78.1609195402299
290265,Banzaê,36.0,76.5957446808511,,35.0,71.4285714285714,,38.0,70.3703703703704,,60.0,82.1917808219178,,40.0,66.6666666666667,,28.0,46.6666666666667,,35.0,64.8148148148148
290780,Cícero Dantas,122.0,75.7763975155279,,130.0,73.0337078651685,,156.0,91.2280701754386,,212.0,92.5764192139738,,154.0,70.9677419354839,,153.0,75.3694581280788,,155.0,69.1964285714286
290790,Cipó,74.0,74.0,,65.0,69.8924731182796,,72.0,79.1208791208791,,94.0,77.6859504132231,,73.0,69.5238095238095,,60.0,64.5161290322581,,61.0,64.8936170212766
290920,Coronel João Sá,73.0,93.5897435897436,,70.0,86.4197530864197,,63.0,92.6470588235294,,69.0,86.25,,55.0,73.3333333333333,,76.0,87.3563218390805,,78.0,84.7826086956522
291075,Fátima,76.0,91.566265060241,,76.0,89.4117647058824,,105.0,88.9830508474576,,88.0,89.7959183673469,,87.0,83.6538461538462,,89.0,89.0,,88.0,75.8620689655172
291185,Heliópolis,23.0,37.0967741935484,,27.0,42.1875,,38.0,47.5,,60.0,75.9493670886076,,29.0,49.1525423728814,,71.0,83.5294117647059,,61.0,91.044776119403
292290,Nova Soure,89.0,68.4615384615385,,99.0,64.7058823529412,,84.0,60.0,,84.0,62.2222222222222,,87.0,50.5813953488372,,91.0,50.2762430939227,,95.0,54.2857142857143
292305,Novo Triunfo,30.0,81.0810810810811,,18.0,52.9411764705882,,20.0,46.5116279069767,,26.0,70.2702702702703,,33.0,84.6153846153846,,42.0,85.7142857142857,,35.0,79.5454545454545
292310,Olindina,80.0,89.8876404494382,,84.0,93.3333333333333,,102.0,89.4736842105263,,119.0,88.1481481481482,,122.0,77.2151898734177,,132.0,75.0,,71.0,75.531914893617
292380,Paripiranga,148.0,90.7975460122699,,152.0,76.0,,139.0,81.2865497076023,,166.0,90.2173913043478,,162.0,93.6416184971098,,125.0,77.1604938271605,,105.0,66.4556962025316
292650,Ribeira do Amparo,34.0,65.3846153846154,,25.0,86.2068965517241,,49.0,80.327868852459,,50.0,86.2068965517241,,39.0,63.9344262295082,,64.0,83.1168831168831,,60.0,93.75
292660,Ribeira do Pombal,201.0,80.0796812749004,,214.0,80.7547169811321,,210.0,66.4556962025316,,222.0,77.0833333333333,,237.0,75.4777070063694,,252.0,79.2452830188679,,220.0,77.4647887323944
293076,Sítio do Quinto,33.0,75.0,,40.0,72.7272727272727,,39.0,75.0,,42.0,60.8695652173913,,33.0,62.2641509433962,,57.0,96.6101694915254,,69.0,94.5205479452055
2906,Norte,3703.0,78.5865874363328,,4143.0,80.9495896834701,,4395.0,82.0728291316527,,4799.0,84.6981997882104,,4711.0,83.8405410215341,,4933.0,81.7398508699254,,4767.0,77.7017114914425
29061,Região de Juazeiro,1593.0,72.640218878249,,1843.0,75.5327868852459,,2087.0,80.7975222609369,,2260.0,84.4544095665172,,2294.0,85.9176029962547,,2317.0,84.6547314578005,,2225.0,79.5779685264664
290590,Campo Alegre de Lourdes,80.0,84.2105263157895,,111.0,88.0952380952381,,126.0,91.304347826087,,118.0,95.1612903225807,,96.0,84.9557522123894,,119.0,96.7479674796748,,98.0,85.9649122807018
290682,Canudos,40.0,56.3380281690141,,41.0,52.5641025641026,,45.0,68.1818181818182,,56.0,72.7272727272727,,43.0,78.1818181818182,,53.0,65.4320987654321,,52.0,57.7777777777778
290720,Casa Nova,205.0,61.1940298507463,,193.0,63.2786885245902,,265.0,77.9411764705882,,267.0,87.2549019607843,,304.0,91.0179640718563,,345.0,91.7553191489362,,311.0,85.4395604395604
290990,Curaçá,102.0,73.9130434782609,,122.0,82.4324324324324,,133.0,82.0987654320988,,151.0,88.8235294117647,,173.0,95.0549450549451,,147.0,94.2307692307692,,151.0,90.9638554216867
291840,Juazeiro,717.0,76.8488745980707,,858.0,77.4368231046931,,975.0,84.051724137931,,1060.0,85.82995951417,,1084.0,87.6313662085691,,1109.0,87.3916469661151,,1070.0,82.3710546574288
292440,Pilão Arcado,81.0,61.3636363636364,,100.0,70.4225352112676,,104.0,78.7878787878788,,119.0,90.8396946564885,,108.0,89.2561983471074,,107.0,75.3521126760563,,79.0,67.5213675213675
292600,Remanso,141.0,77.9005524861878,,157.0,81.3471502590674,,173.0,90.5759162303665,,174.0,87.8787878787879,,192.0,84.9557522123894,,177.0,85.0961538461538,,172.0,82.6923076923077
293020,Sento Sé,62.0,69.6629213483146,,72.0,66.6666666666667,,83.0,70.9401709401709,,94.0,69.1176470588235,,75.0,62.5,,95.0,66.4335664335664,,96.0,70.5882352941177
293077,Sobradinho,103.0,90.3508771929825,,112.0,83.5820895522388,,101.0,75.3731343283582,,132.0,91.6666666666667,,111.0,88.8,,88.0,68.75,,109.0,66.8711656441718
293200,Uauá,62.0,59.0476190476191,,77.0,78.5714285714286,,82.0,57.3426573426573,,89.0,57.4193548387097,,108.0,68.7898089171974,,77.0,69.3693693693694,,87.0,62.589928057554
29062,Região de Paulo Afonso,995.0,92.6443202979516,,1132.0,94.2547876769359,,1211.0,97.6612903225806,,1284.0,96.9056603773585,,1265.0,95.1843491346877,,1343.0,95.0460014154282,,1458.0,95.2941176470588
290020,Abaré,70.0,95.8904109589041,,82.0,94.2528735632184,,84.0,100.0,,70.0,98.5915492957747,,67.0,95.7142857142857,,96.0,96.0,,97.0,96.039603960396
290770,Chorrochó,46.0,97.8723404255319,,52.0,92.8571428571429,,39.0,95.1219512195122,,51.0,94.4444444444444,,57.0,95.0,,64.0,95.5223880597015,,57.0,96.6101694915254
291140,Glória,68.0,93.1506849315068,,77.0,96.25,,75.0,97.4025974025974,,71.0,94.6666666666667,,78.0,97.5,,88.0,98.876404494382,,100.0,99.009900990099
291810,Jeremoabo,135.0,92.4657534246575,,183.0,92.8934010152284,,166.0,97.6470588235294,,198.0,95.6521739130435,,191.0,96.9543147208122,,201.0,94.3661971830986,,226.0,97.4137931034483
291990,Macururé,22.0,81.4814814814815,,35.0,85.3658536585366,,37.0,97.3684210526316,,35.0,94.5945945945946,,39.0,97.5,,43.0,100.0,,34.0,94.4444444444444
292400,Paulo Afonso,533.0,93.3450087565674,,567.0,94.5,,642.0,97.7168949771689,,686.0,98.705035971223,,666.0,94.6022727272727,,681.0,95.1117318435754,,753.0,94.0074906367041
292420,Pedro Alexandre,34.0,97.1428571428571,,48.0,97.9591836734694,,55.0,98.2142857142857,,48.0,94.1176470588235,,46.0,97.8723404255319,,44.0,97.7777777777778,,57.0,91.9354838709677
292710,Rodelas,39.0,97.5,,28.0,100.0,,32.0,96.969696969697,,44.0,95.6521739130435,,46.0,93.8775510204082,,44.0,83.0188679245283,,59.0,98.3333333333333
292760,Santa Brígida,48.0,77.4193548387097,,60.0,95.2380952380952,,81.0,96.4285714285714,,81.0,91.0112359550562,,75.0,91.4634146341463,,82.0,94.2528735632184,,75.0,96.1538461538462
29063,Região de Senhor do Bomfim,1115.0,77.1626297577855,,1168.0,79.0792146242383,,1097.0,71.6057441253264,,1255.0,75.3753753753754,,1152.0,71.1111111111111,,1273.0,67.5331564986737,,1084.0,59.9226091763405
290135,Andorinha,36.0,59.0163934426229,,40.0,45.9770114942529,,40.0,51.2820512820513,,54.0,66.6666666666667,,50.0,58.8235294117647,,37.0,40.2173913043478,,45.0,48.9130434782609
290180,Antônio Gonçalves,23.0,54.7619047619048,,30.0,88.2352941176471,,26.0,47.2727272727273,,25.0,41.6666666666667,,21.0,42.8571428571429,,26.0,46.4285714285714,,29.0,43.9393939393939
290600,Campo Formoso,266.0,81.3455657492355,,247.0,82.6086956521739,,223.0,69.6875,,243.0,72.5373134328358,,215.0,64.7590361445783,,318.0,80.7106598984772,,235.0,64.3835616438356
291085,Filadélfia,52.0,69.3333333333333,,67.0,79.7619047619048,,70.0,72.1649484536082,,101.0,82.1138211382114,,64.0,65.979381443299,,57.0,66.2790697674419,,72.0,66.6666666666667
291700,Itiúba,153.0,90.0,,173.0,86.9346733668342,,171.0,85.5,,163.0,89.5604395604396,,177.0,86.3414634146341,,164.0,69.7872340425532,,120.0,60.3015075376884
291770,Jaguarari,121.0,74.2331288343558,,123.0,72.7810650887574,,116.0,65.9090909090909,,113.0,56.2189054726368,,110.0,61.7977528089888,,123.0,56.6820276497696,,101.0,53.4391534391534
292460,Pindobaçu,68.0,93.1506849315068,,55.0,94.8275862068966,,73.0,97.3333333333333,,77.0,86.5168539325843,,67.0,78.8235294117647,,78.0,70.2702702702703,,68.0,61.2612612612613
292525,Ponto Novo,44.0,65.6716417910448,,75.0,78.125,,58.0,70.7317073170732,,93.0,83.7837837837838,,63.0,72.4137931034483,,76.0,67.8571428571429,,56.0,56.0
293010,Senhor do Bonfim,352.0,75.3747323340471,,358.0,79.3791574279379,,320.0,71.2694877505568,,386.0,79.9171842650103,,385.0,76.6932270916335,,394.0,67.6975945017182,,358.0,61.8307426597582
2907,Oeste,2721.0,71.3985830490685,,3157.0,80.8036856923471,,3402.0,85.8224016145308,,3511.0,84.5006016847172,,3599.0,86.8484555984556,,3774.0,86.0072926162261,,3672.0,84.8428835489834
29071,Região de Barreiras,1134.0,74.7528015820699,,1404.0,84.629294755877,,1577.0,89.6532120523025,,1640.0,86.8184224457385,,1704.0,91.6129032258064,,1801.0,90.5025125628141,,1718.0,90.4686677198526
290140,Angical,43.0,53.75,,63.0,87.5,,63.0,91.304347826087,,79.0,85.8695652173913,,97.0,92.3809523809524,,83.0,91.2087912087912,,59.0,65.5555555555556
290250,Baianópolis,37.0,56.0606060606061,,24.0,48.0,,39.0,60.0,,32.0,53.3333333333333,,41.0,66.1290322580645,,35.0,76.0869565217391,,34.0,100.0
290320,Barreiras,472.0,76.6233766233766,,598.0,93.730407523511,,633.0,96.4939024390244,,735.0,99.1902834008097,,711.0,98.8873435326843,,734.0,97.3474801061008,,716.0,97.2826086956522
290440,Brejolândia,17.0,51.5151515151515,,23.0,60.5263157894737,,22.0,88.0,,26.0,70.2702702702703,,31.0,79.4871794871795,,28.0,65.1162790697674,,32.0,80.0
290740,Catolândia,5.0,55.5555555555556,,8.0,61.5384615384615,,8.0,88.8888888888889,,9.0,56.25,,11.0,91.6666666666667,,16.0,94.1176470588235,,15.0,100.0
290940,Cotegipe,31.0,48.4375,,34.0,55.7377049180328,,40.0,63.4920634920635,,34.0,54.8387096774194,,52.0,77.6119402985075,,60.0,71.4285714285714,,61.0,88.4057971014493
290970,Cristópolis,46.0,90.1960784313726,,48.0,94.1176470588235,,57.0,96.6101694915254,,56.0,90.3225806451613,,45.0,86.5384615384615,,62.0,89.8550724637681,,54.0,91.5254237288136
291110,Formosa do Rio Preto,62.0,89.8550724637681,,77.0,95.0617283950617,,100.0,93.4579439252336,,88.0,92.6315789473684,,94.0,95.9183673469388,,78.0,93.9759036144578,,90.0,97.8260869565217
291955,Luís Eduardo Magalhães,125.0,88.6524822695035,,179.0,88.6138613861386,,215.0,89.9581589958159,,188.0,85.0678733031674,,183.0,93.8461538461538,,243.0,92.0454545454545,,267.0,90.8163265306122
292045,Mansidão,26.0,96.2962962962963,,28.0,93.3333333333333,,18.0,100.0,,10.0,90.9090909090909,,15.0,93.75,,28.0,93.3333333333333,,20.0,100.0
292620,Riachão das Neves,76.0,71.0280373831776,,100.0,71.9424460431655,,107.0,75.3521126760563,,107.0,69.4805194805195,,93.0,68.8888888888889,,107.0,69.9346405228758,,103.0,73.0496453900709
292840,Santa Rita de Cássia,65.0,86.6666666666667,,95.0,89.622641509434,,112.0,93.3333333333333,,121.0,93.0769230769231,,117.0,95.1219512195122,,144.0,95.364238410596,,82.0,91.1111111111111
292890,São Desidério,85.0,85.8585858585859,,77.0,90.5882352941177,,84.0,97.6744186046512,,91.0,91.9191919191919,,100.0,95.2380952380952,,92.0,93.8775510204082,,116.0,95.0819672131148
293090,Tabocas do Brejo Velho,11.0,34.375,,20.0,51.2820512820513,,36.0,90.0,,25.0,54.3478260869565,,53.0,89.8305084745763,,49.0,83.0508474576271,,30.0,85.7142857142857
293345,Wanderley,33.0,68.75,,30.0,55.5555555555556,,43.0,70.4918032786885,,39.0,61.9047619047619,,61.0,83.5616438356164,,42.0,87.5,,39.0,62.9032258064516
29072,Região de Ibotirama,699.0,73.5789473684211,,769.0,80.0208116545265,,791.0,86.6374589266156,,877.0,87.4376869391825,,796.0,84.2328042328042,,878.0,84.2610364683301,,870.0,83.8150289017341
290270,Barra,183.0,77.8723404255319,,208.0,88.5106382978723,,200.0,94.7867298578199,,219.0,96.4757709251101,,227.0,91.1646586345382,,219.0,84.5559845559846,,231.0,86.1940298507463
290450,Brotas de Macaúbas,68.0,80.9523809523809,,75.0,86.2068965517241,,97.0,100.0,,78.0,95.1219512195122,,85.0,93.4065934065934,,88.0,98.876404494382,,93.0,98.936170212766
290475,Buritirama,52.0,89.6551724137931,,59.0,98.3333333333333,,58.0,96.6666666666667,,70.0,97.2222222222222,,71.0,94.6666666666667,,81.0,95.2941176470588,,75.0,96.1538461538462
291320,Ibotirama,119.0,72.5609756097561,,151.0,90.9638554216867,,132.0,85.1612903225806,,150.0,81.9672131147541,,119.0,79.8657718120805,,160.0,88.8888888888889,,144.0,88.3435582822086
291410,Ipupiara,52.0,94.5454545454545,,56.0,94.9152542372881,,64.0,94.1176470588235,,60.0,100.0,,71.0,100.0,,80.0,100.0,,63.0,100.0
292160,Morpará,37.0,72.5490196078431,,31.0,50.8196721311475,,34.0,73.9130434782609,,30.0,76.9230769230769,,23.0,52.2727272727273,,23.0,52.2727272727273,,44.0,68.75
292225,Muquém de São Francisco,33.0,89.1891891891892,,38.0,86.3636363636364,,37.0,90.2439024390244,,47.0,94.0,,36.0,90.0,,39.0,92.8571428571429,,29.0,93.5483870967742
292320,Oliveira dos Brejinhos,84.0,65.625,,67.0,65.6862745098039,,76.0,72.3809523809524,,88.0,67.6923076923077,,90.0,74.3801652892562,,110.0,77.4647887323944,,107.0,74.3055555555556
292370,Paratinga,71.0,51.4492753623188,,84.0,57.1428571428571,,93.0,71.5384615384615,,135.0,84.375,,74.0,70.4761904761905,,78.0,64.4628099173554,,84.0,63.1578947368421
29073,Região de Santa Maria da Vitória,888.0,66.0714285714286,,984.0,76.4568764568765,,1034.0,80.030959752322,,994.0,78.701504354711,,1099.0,82.0761762509335,,1095.0,80.7522123893805,,1084.0,77.9295470884256
290390,Bom Jesus da Lapa,218.0,71.4754098360656,,251.0,76.2917933130699,,244.0,80.0,,223.0,73.5973597359736,,276.0,88.1789137380192,,308.0,84.3835616438356,,278.0,78.3098591549296
290610,Canápolis,24.0,85.7142857142857,,11.0,84.6153846153846,,20.0,100.0,,14.0,100.0,,26.0,92.8571428571429,,18.0,90.0,,14.0,100.0
290810,Cocos,52.0,72.2222222222222,,44.0,64.7058823529412,,64.0,69.5652173913043,,44.0,62.8571428571429,,29.0,58.0,,42.0,71.1864406779661,,45.0,91.8367346938776
290910,Coribe,38.0,51.3513513513513,,46.0,66.6666666666667,,42.0,64.6153846153846,,59.0,84.2857142857143,,64.0,76.1904761904762,,58.0,86.5671641791045,,62.0,83.7837837837838
290930,Correntina,94.0,81.7391304347826,,140.0,89.7435897435898,,99.0,90.8256880733945,,85.0,89.4736842105263,,113.0,91.1290322580645,,90.0,86.5384615384615,,82.0,60.2941176470588
291077,Feira da Mata,19.0,76.0,,19.0,95.0,,23.0,88.4615384615385,,17.0,94.4444444444444,,17.0,94.4444444444444,,10.0,52.6315789473684,,9.0,90.0
291735,Jaborandi,37.0,94.8717948717949,,32.0,100.0,,30.0,83.3333333333333,,35.0,94.5945945945946,,34.0,89.4736842105263,,46.0,93.8775510204082,,42.0,95.4545454545455
292810,Santa Maria da Vitória,118.0,55.9241706161137,,133.0,70.3703703703704,,177.0,83.0985915492958,,165.0,76.036866359447,,156.0,67.2413793103448,,154.0,70.3196347031963,,113.0,54.5893719806763
292820,Santana,65.0,53.7190082644628,,67.0,74.4444444444444,,77.0,90.5882352941177,,75.0,87.2093023255814,,80.0,96.3855421686747,,73.0,82.0224719101124,,98.0,94.2307692307692
292905,São Félix do Coribe,47.0,88.6792452830189,,64.0,92.7536231884058,,64.0,85.3333333333333,,69.0,88.4615384615385,,67.0,95.7142857142857,,64.0,86.4864864864865,,94.0,94.9494949494949
293015,Serra do Ramalho,91.0,60.2649006622517,,86.0,62.3188405797101,,91.0,62.3287671232877,,99.0,66.0,,115.0,67.2514619883041,,110.0,65.8682634730539,,106.0,68.8311688311688
293030,Serra Dourada,46.0,43.8095238095238,,50.0,74.6268656716418,,77.0,93.9024390243902,,78.0,90.6976744186046,,87.0,97.752808988764,,73.0,98.6486486486486,,91.0,96.8085106382979
293075,Sítio do Mato,39.0,86.6666666666667,,41.0,87.2340425531915,,26.0,68.4210526315789,,31.0,79.4871794871795,,35.0,89.7435897435898,,49.0,98.0,,50.0,98.0392156862745
2908,Sudoeste,7511.0,82.0425996723102,,7702.0,81.296179016255,,8481.0,86.1365021328458,,8559.0,86.8052738336714,,8546.0,84.4132753852232,,8462.0,82.0995439992238,,8012.0,79.8246487994421
29081,Região de Brumado,1691.0,84.8895582329317,,1847.0,88.1202290076336,,2075.0,91.369440774989,,1953.0,89.6282698485544,,1958.0,88.9595638346206,,2002.0,87.6916338151555,,1971.0,87.1352785145888
290200,Aracatu,68.0,88.3116883116883,,79.0,94.0476190476191,,73.0,86.9047619047619,,60.0,85.7142857142857,,71.0,97.2602739726027,,71.0,82.5581395348837,,76.0,83.5164835164835
290280,Barra da Estiva,112.0,92.5619834710744,,116.0,98.3050847457627,,125.0,100.0,,112.0,99.1150442477876,,127.0,98.4496124031008,,123.0,96.09375,,134.0,91.7808219178082
290410,Boquira,66.0,75.8620689655172,,119.0,88.8059701492537,,141.0,90.9677419354839,,113.0,97.4137931034483,,116.0,99.1452991452991,,122.0,98.3870967741936,,100.0,89.2857142857143
290420,Botuporã,54.0,100.0,,54.0,96.4285714285714,,53.0,100.0,,51.0,92.7272727272727,,53.0,94.6428571428571,,58.0,92.0634920634921,,49.0,98.0
290460,Brumado,287.0,81.3031161473088,,312.0,92.3076923076923,,402.0,98.2885085574572,,324.0,89.5027624309392,,323.0,87.0619946091644,,327.0,80.1470588235294,,353.0,83.6492890995261
290755,Caturama,30.0,93.75,,55.0,94.8275862068966,,50.0,92.5925925925926,,50.0,98.0392156862745,,35.0,100.0,,35.0,94.5945945945946,,40.0,97.5609756097561
290880,Contendas do Sincorá,18.0,75.0,,23.0,92.0,,21.0,91.304347826087,,25.0,100.0,,30.0,93.75,,20.0,90.9090909090909,,37.0,97.3684210526316
291010,Dom Basílio,49.0,89.0909090909091,,54.0,85.7142857142857,,40.0,86.9565217391304,,59.0,95.1612903225807,,75.0,93.75,,68.0,94.4444444444444,,72.0,94.7368421052632
290050,Érico Cardoso,60.0,88.2352941176471,,52.0,92.8571428571429,,58.0,96.6666666666667,,55.0,90.1639344262295,,65.0,95.5882352941177,,55.0,91.6666666666667,,58.0,92.0634920634921
291165,Guajeru,19.0,79.1666666666667,,44.0,93.6170212765958,,38.0,92.6829268292683,,28.0,87.5,,41.0,93.1818181818182,,42.0,97.6744186046512,,53.0,98.1481481481482
291220,Ibicoara,57.0,95.0,,69.0,98.5714285714286,,87.0,100.0,,70.0,97.2222222222222,,72.0,96.0,,59.0,86.7647058823529,,62.0,88.5714285714286
