Macrorregião de Saúde,Região de Saúde,Cod. IBGE,Município,2010,Unnamed: 5,2011,Unnamed: 7,2012,Unnamed: 9,2013,Unnamed: 11,2014,Unnamed: 13,2015,Unnamed: 15,2016,Unnamed: 17,2017,Unnamed: 19,2018,Unnamed: 21,2019,Unnamed: 23
Centro Norte,Jacobina,290510,Caém,480,0.6590389016018307,538,0.7513966480446927,565,0.8036984352773826,676,0.923076923076923,476,0.6592797783933518,516,0.7237026647966339,438,0.6125874125874126,464,0.6584673604541155,502,0.7640791476407914,389,0.6037247801345059
Centro Norte,Jacobina,290550,Caldeirão Grande,509,0.5812714122573278,465,0.5276096822995461,389,0.43839218632607063,580,0.614406779661017,493,0.5185834502103787,541,0.5657023353084698,375,0.39184952978056425,389,0.40506768483165567,346,0.3728448275862069,389,0.41812970261555
Centro Norte,Jacobina,290687,Capim Grosso,776,0.3669609079445145,1259,0.5899718837863168,1149,0.5335913312693498,1415,0.616378684478002,1256,0.5422362929917973,1353,0.5795259851513421,1167,0.47043805428648217,1025,0.41060221658432366,1112,0.4593143329202809,1091,0.4478653530377668
Centro Norte,Jacobina,291750,Jacobina,3733,0.566407040258952,3851,0.5830725749470071,3314,0.5007050765511684,1888,0.2692143162697847,2309,0.32827828065020614,1310,0.18573656600028357,2256,0.32516575381954455,1808,0.25996932515337423,2256,0.3374551256481851,1921,0.28700199203187254
Centro Norte,Jacobina,292010,Mairi,1321,0.8915635545556805,1271,0.8613056245764625,1176,0.8009080590238365,954,0.6164118027137626,1023,0.6624217569609325,1290,0.8371187540558079,1138,0.7523137946231819,542,0.35933701657458567,699,0.4866558366210258,689,0.4822678488100793
Centro Norte,Jacobina,292120,Miguel Calmon,1677,0.8383602732877854,1400,0.7038712921065863,1582,0.7991244317225121,132,0.06338028169014084,56,0.026828489300542956,262,0.12594135555199487,1465,0.7021888480587953,1129,0.5429624879769156,1531,0.7745362563237774,2234,1.1368956743002545
Centro Norte,Jacobina,292140,Mirangaba,1021,0.844034169192615,703,0.5754433833560709,930,0.7538503107268305,712,0.540759493670886,793,0.5968389362769694,793,0.5913497390007457,672,0.4866039102099928,809,0.581874850155838,712,0.5274074074074074,440,0.323846908734053
Centro Norte,Jacobina,292170,Morro do Chapéu,1758,0.6905853083671599,1740,0.6828885400313972,1563,0.6127009016072129,734,0.27161712100653757,584,0.22012815680361855,564,0.2122162297754923,130,0.04884769539078156,427,0.16016504126031508,1533,0.598828125,1528,0.5966419367434596
Centro Norte,Jacobina,292335,Ourolândia,806,0.6739130434782609,649,0.5402330743618202,804,0.6661143330571665,479,0.37373211963589076,120,0.09319181982914833,357,0.27581766675251096,524,0.4010204081632653,278,0.2119440914866582,636,0.5027667984189723,347,0.2738032614413467
Centro Norte,Jacobina,292480,Piritiba,1336,0.7851126346718903,1050,0.610110400929692,1004,0.5767905017234776,1021,0.5494170403587444,857,0.4551248008497079,640,0.33660589060308554,783,0.4119607155384076,736,0.3844011142061281,721,0.38673341677096373,659,0.3507806955287438
